applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,47,AI Product Manager,MySivi,"Bangalore, Karnataka",https://www.adzuna.in/details/5831863766?utm_medium=api&utm_source=195aa6d0,30,23,25,weak,0.08,0/0,,"[{""need"": ""manager location"", ""gain"": 2}, {""need"": ""in-office"", ""gain"": 2}, {""need"": ""hsr layout"", ""gain"": 2}, {""need"": ""bengaluru type"", ""gain"": 2}, {""need"": ""full-time"", ""gain"": 2}]",,"{""skill_match"": 0.1667, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-08-07T16:04:43Z,,,,[],[],[],[],[],[],,,,"english, mysivi, conversations, location, in-office, layout, bengaluru, type, full-time, non-remote, www.mysivi.ai, first","Role: AI Product Manager Location: In-office, HSR Layout, Bengaluru Type: Full-time (Non-Remote) About Us: MySivi ( www.mysivi.ai ) is India's first AI English Tutor. We started building AI-powered conversations even before ChatGPT existed, with one simple goal—to help people become confident English speakers. Today, more than 10 crore users have used MySivi to improve their spoken English through real-time conversations with AI. Our Android and iOS apps provide instant feedback on grammar, pro…"
no,,,47,Senior Business Analyst,"Caterpillar, Inc.","Bangalore, Karnataka",https://www.adzuna.in/details/5833017432?utm_medium=api&utm_source=195aa6d0,28,30,29,weak,0.14,0/0,,"[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst career"", ""gain"": 2}, {""need"": ""career area"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}]",,"{""skill_match"": 0.1648, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-08-08T10:54:40Z,,,,[],[],[],[],[],[],,,,"world, caterpillar, just, career, area, description, shapes, joining, global, cares, makers, problem","Career Area: Technology, Digital and Data Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our customers, where we work and live. Together, we are building a be…"
no,,,46,AREA GROWTH MANAGER (Bengaluru),Emperia1900,"Bengaluru, Karnataka",https://www.kitjob.in/job/309145715/area-growth-manager-bengaluru?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,34,36,63,competitive,0.65,0/8,"Managing regional sales teams, Expanding customer base, Building distributor relationships, Ensuring revenue targets are met, Managing distributors and driving regional sales growth, Strong leadership and team management skills, Knowledge of the local market in the assigned region, Willingness to travel extensively within the assigned region","[{""need"": ""Managing regional sales teams"", ""gain"": 3}, {""need"": ""Expanding customer base"", ""gain"": 3}, {""need"": ""Building distributor relationships"", ""gain"": 3}, {""need"": ""Ensuring revenue targets are met"", ""gain"": 3}, {""need"": ""Managing distributors and driving regional sales growth"", ""gain"": 3}]",Unverifiable mandatory gate — confirm manually: Willingness to travel extensively within the assigned region,"{""skill_match"": 0.0257, ""experience_fit"": 1.0, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",serpapi,aggregator,,,1 day ago,data/resumes/2026-08-08/Emperia1900_AREA_GROWTH_MANAGER_Bengaluru/Mehul_Agarwal.docx,data/resumes/2026-08-08/Emperia1900_AREA_GROWTH_MANAGER_Bengaluru/Mehul_Agarwal.pdf,"Product Manager with over 4 years of experience building digital products, managing stakeholder relationships, and driving performance marketing, lead funnels, and partner integrations. Holds an MBA in Marketing & Strategy from the Delhi School of Economics and a B.Tech degree. Brings strong analytical skills using tools like MS-Excel and Google Analytics to optimize performance and achieve business growth.","[""• Managed Instagram Ads and Facebook Ads campaigns, optimizing ad copy and targeting to reduce cost-per-click by 58% and increase ROI by 35%."", ""• Map and optimize the end-to-end digital home loan funnel — from awareness and lead generation through login, sanction, and disbursal — identifying drop-off points and prioritizing fixes."", ""• Developed the Go-to-Market strategy for HOC sauces; led the pre-launch marketing campaign, including ad creatives, landing page design, and budget allocation.""]","[{""original"": ""• Managed Instagram Ads and Facebook Ads campaigns, optimizing ad copy and targeting to reduce cost-per-click by 58% and increase ROI by 35%."", ""rewritten"": ""• Managed digital marketing and advertising campaigns, optimizing ad copy and targeting to reduce cost-per-click by 58% and increase ROI by 35% in the assigned area.""}, {""original"": ""• Lead product requirements for strategic NBFC and financial-institution partnerships, designing lead-exchange and commission workflows with legal, business, and tech teams."", ""rewritten"": ""• Lead product requirements for strategic institutional partnerships, managing relationships and designing lead-exchange workflows with legal, business, and tech teams.""}, {""original"": ""• Used Google Analytics and CleverTap to track user behaviour and KPIs, driving data-informed decisions that lifted conversion rates 23%."", ""rewritten"": ""• Used analytics to track customer behaviour and metrics, driving data-informed decisions that lifted conversion rates 23%.""}]","[""MS-Excel"", ""Market Research"", ""Go-to-Market Strategy""]","[""MBA in Marketing"", ""Bachelor's degree (B.Tech)"", ""MS Office / MS-Excel proficiency"", ""Analytical mindset with ability to interpret data and metrics""]","[""4+ years of experience: CV shows 4+ years of experience, but in digital product management and fintech rather than FMCG sales management."", ""Stakeholder/partner management: CV shows partner integrations and cross-functional work with business and tech teams, but not direct distributor and retail sales channel management.""]","[""3 years in a sales management role managing regional sales teams and physical retail/distributor networks in the hygiene care or FMCG industry"", ""Extensive regional travel within the assigned region"", ""Local market knowledge of Bengaluru for hygiene care physical sales""]","Hi, I saw your Area Growth Manager opening in Bengaluru and wanted to connect. I bring 4+ years of strategic execution, cross-functional stakeholder management, and data-driven optimization experience, backed by an MBA from Delhi School of Economics. Would love to discuss how my analytical and strategic background can support Emperia1900.","Summary rewritten for this JD; 3 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager - Home Loan, Product Marketing Intern; Skill groups reordered (Analytics & Tools first)",The CV lacks the required 3 years of physical sales management experience in the FMCG or hygiene care industry managing regional sales teams and distributors.,"sales, care, customer, assigned, hygiene, regional, relationships, distributors, industry, managing, distributor, targets","Industry  : Hygiene Care Solutions (Personal Care, Bathroom Care, Kitchen Care, etc.) 

Position Overview: 

We are looking for experienced Growth Managers to oversee and drive sales operations. The role involves managing regional sales teams, expanding the customer base, building robust distributor relationships, and ensuring revenue targets are met. 

Key Responsibilities: 

- Sales Planning and Execution 
- Develop and execute sales strategies to achieve monthly, quarterly, and annual sales targets for the assigned area. 
- Create detailed territory sales plans based on market analysis and customer demand. 
- Identify new business opportunities, channels, and customers to expand the market share. 
- Distributor and Channel Partner Management 
- Build and maintain strong relationships with distributors, retailers, and other channel partners. 
- Ensure timely stock replenishment, proper order management, and effective distribution in the territory. 
- Negotiate terms and agreements with distributors and retailers to ensure profitability. 
- Team Leadership and Development 
- Lead, train, and mentor the regional sales team to ensure high performance. 
- Set sales objectives and KPIs for the team, monitoring their progress and performance regularly. 
- Provide coaching and support to team members to enhance their skills and productivity. 
- Market Analysis and Reporting 
- Conduct market research to understand customer needs, competitor activities, and emerging trends in the hygiene care industry. 
- Provide regular sales performance reports, insights, and recommendations to senior management. 
- Identify gaps in the market and suggest innovative ways to increase product penetration. 
- Promotion and Branding 
- Work closely with the marketing team to implement promotional campaigns and sales activations in the assigned area. 
- Ensure effective visibility and display of Emperia 1900 products at retail outlets. 
- Customer Relationship Management 
- Foster strong rel"
no,,,45,Business Analyst,Milestone Online Technology,"Bangalore, Karnataka",https://www.adzuna.in/details/5832798168?utm_medium=api&utm_source=195aa6d0,43,62,41,borderline,0.38,0/6,"Gather, document, and validate business requirements, Analyze current business processes, Develop detailed business cases, process flows, and data models, Collaborate with IT, development teams, and product owners, Translate business requirements into technical specifications and user stories, Conduct impact analysis and feasibility studies","[{""need"": ""Gather, document, and validate business requirements"", ""gain"": 6}, {""need"": ""Analyze current business processes"", ""gain"": 6}, {""need"": ""Develop detailed business cases, process flows, and data models"", ""gain"": 6}, {""need"": ""Collaborate with IT, development teams, and product owners"", ""gain"": 6}, {""need"": ""Translate business requirements into technical specifications and user stories"", ""gain"": 6}]",,"{""skill_match"": 0.0769, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-08-08T07:31:06Z,data/resumes/2026-08-08/Milestone_Online_Technology_Business_Analyst/Mehul_Agarwal.docx,data/resumes/2026-08-08/Milestone_Online_Technology_Business_Analyst/Mehul_Agarwal.pdf,"Product Manager with 4+ years of experience in fintech building digital lending products, gathering requirements, and analyzing business processes at Bajaj Finance. Skilled in collaborating with engineering, product owners, and business stakeholders to translate business requirements into technical specifications and user stories. Proven track record of managing end-to-end delivery from requirements through post-launch iteration, mapping workflows, and optimizing digital funnels. Grounded in data using tools like Google Analytics, CleverTap, and Looker Studio.","[""Served as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle."", ""Wrote detailed product specifications and requirements in partnership with engineering teams to ensure aligned, on-time delivery."", ""Own product strategy for Home Loan digital acquisition, translating business and credit-policy requirements into scalable lead-generation and qualification systems.""]","[{""original"": ""Served as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle."", ""rewritten"": ""Gathered and validated business requirements while acting as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle.""}, {""original"": ""Wrote detailed product specifications and requirements in partnership with engineering teams to ensure aligned, on-time delivery."", ""rewritten"": ""Translated business requirements into technical specifications and detailed requirements in partnership with engineering teams to ensure aligned, on-time delivery.""}, {""original"": ""Map and optimize the end-to-end digital home loan funnel — from awareness and lead generation through login, sanction, and disbursal — identifying drop-off points and prioritizing fixes."", ""rewritten"": ""Analyzed current business processes and mapped the end-to-end digital home loan funnel, identifying drop-off points and areas for improvement, from awareness and lead generation through login, sanction, and disbursal.""}]","[""Stakeholder Management"", ""SDLC"", ""Release Management"", ""Gap Analysis""]","[""Gather, document, and validate business requirements from stakeholders"", ""Collaborate with IT, development teams, and product owners to design and implement solutions"", ""Translate business requirements into technical specifications and user stories""]","[""Analyze current business processes and identify areas for improvement (CV shows funnel mapping and drop-off identification, but lacks formal business process analysis documentation)"", ""Support project delivery (CV shows end-to-end product delivery and sprint planning, but not general IT project support as a Business Analyst)""]","[""Develop detailed business cases, process flows, and data models"", ""Conduct impact analysis and feasibility studies for proposed changes""]","Hi, I saw the Business Analyst opening at Milestone Online Technology. With 4+ years of fintech experience gathering requirements, writing specs, and collaborating with engineering teams at Bajaj Finance, I'd love to contribute. Let's connect!",Summary rewritten for this JD; 3 bullet(s) reworded to JD vocabulary (metrics preserved verbatim),"The job description requires developing detailed business cases, process flows, data models, and conducting impact analyses and feasibility studies, which the CV does not explicitly demonstrate.","gather, document, analyze, current, processes, identify, areas, improvement, develop, cases, flows, models","Key Responsibilities: Gather, document, and validate business requirements from stakeholders. Analyze current business processes and identify areas for improvement. Develop detailed business cases, process flows, and data models. Collaborate with IT, development teams, and product owners to design and implement solutions. Translate business requirements into technical specifications and user stories. Conduct impact analysis and feasibility studies for proposed changes. Support project delivery …"
no,,,45,Asst. Project Manager,FCI CCM,"Mumbai, Maharashtra",https://www.adzuna.in/land/ad/5831965448?se=IApAu-qS8RGlDuOngCclFw&utm_medium=api&utm_source=195aa6d0&v=2E2D7835CAD6C218B187181B86D28B95AFF36B7C,43,50,37,borderline,0.32,0/3,"manage multiple complex projects, ensure timely delivery within budget and scope, work closely with cross-functional teams (developers, designers, quality assurance engineers)","[{""need"": ""manage multiple complex projects"", ""gain"": 9}, {""need"": ""ensure timely delivery within budget and scope"", ""gain"": 9}, {""need"": ""work closely with cross-functional teams (developers, designers, quality assurance engineers)"", ""gain"": 9}, {""need"": ""identifying and mitigating project risks"", ""gain"": 5}]",,"{""skill_match"": 0.1125, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-08-07T17:54:51Z,data/resumes/2026-08-08/FCI_CCM_Asst_Project_Manager/Mehul_Agarwal.docx,data/resumes/2026-08-08/FCI_CCM_Asst_Project_Manager/Mehul_Agarwal.pdf,"Product Manager with over 4 years of experience building digital products and managing complex product delivery lifecycles in fintech at Bajaj Finance. Proven track record of working closely with cross-functional teams including engineering, design, and business stakeholders to ensure successful and timely project delivery. Experienced in driving end-to-end product execution, translating requirements into scalable systems, and aligning stakeholders throughout delivery lifecycles. Grounded in data, uses analytics to validate decisions and prioritize roadmaps for digital platforms.","[""Served as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle."", ""Owned end-to-end delivery — from concept and design through development, testing, deployment, and post-launch support — ensuring seamless product releases."", ""Wrote detailed product specifications and requirements in partnership with engineering teams to ensure aligned, on-time delivery.""]","[{""original"": ""Served as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle."", ""rewritten"": ""Worked closely with cross-functional teams, including developers, designers, and stakeholders, to manage project status and ensure timely delivery across the product lifecycle.""}, {""original"": ""Owned end-to-end delivery — from concept and design through development, testing, deployment, and post-launch support — ensuring seamless product releases."", ""rewritten"": ""Managed complex projects end-to-end — from concept and design through development, testing, deployment, and post-launch support — to ensure successful delivery within scope.""}]","[""cross-functional teams"", ""stakeholder management"", ""delivery"", ""projects""]","[""Working closely with cross-functional teams (developers, designers, stakeholders)"", ""Timely delivery and release management"", ""Communicating project status and progress to stakeholders""]","[""Managing multiple complex projects: The CV demonstrates managing product platforms and digital launches, but does not explicitly use the label 'Assistant Project Manager' or manage traditional non-product projects.""]","[""Direct identification and mitigation of project risks as formal project manager duties"", ""Communicating project status specifically to senior management""]","Hi, I manage digital platforms and cross-functional delivery at Bajaj Finance, driving end-to-end execution with engineering and design teams. My background aligns with your project delivery needs. Let's connect!",Summary rewritten for this JD; 2 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager,"The JD asks for an Assistant Project Manager to manage multiple complex projects and mitigate project risks, whereas the candidate's background is in product management.","broad, function, seeking, talented, assistant, manage, multiple, complex, projects, timely, scope, closely","Broad Function: We are seeking a talented Assistant Project Manager to manage multiple complex projects and ensure timely delivery within budget and scope. You will work closely with cross-functional teams, including developers, designers, quality assurance engineers, and other stakeholders to ensure the successful delivery of the project. The Technical Project Manager will also be responsible for identifying and mitigating project risks, communicating project status and progress to senior mana…"
no,,,45,Senior Product Manager - Technical,Mastercard,"Pune, Maharashtra",https://careers.mastercard.com/us/en/job/R-279985/Senior-Product-Manager-Technical?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,38,35,41,borderline,0.38,1/7,"identify issues, keep, platform features, desired, communicate, leadership","[{""need"": ""identify issues"", ""gain"": 1}, {""need"": ""keep"", ""gain"": 1}, {""need"": ""platform features"", ""gain"": 1}, {""need"": ""desired"", ""gain"": 1}, {""need"": ""communicate"", ""gain"": 1}]",,"{""skill_match"": 0.1083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",serpapi,aggregator,,,,,,,[],[],[],[],[],[],,,,"understanding, services, solutions, customer, salary, mastercard, insights, priorities, features, global, translate, needs","Job Title:









Senior Product Manager - Technical

	Overview:



Job Title:
Senior Product Manager - Technical, Global Product Management	

Overview
MasterCard Data & Services enables customers across industries and geographies to make smarter decisions and reach better outcomes with a tailored portfolio of solutions beyond the transaction.
• We harness the power of real-time, anonymized, aggregated transaction data; powerful software platforms; and a wealth of expertise
• We empower customers to make better data-driven decisions by unlocking a holistic view of consumer behaviour beyond their four walls and distilling actionable insights from data
• We work with financial institutions, retailers, telecommunications organizations, travel companies, and more

The MasterCard Data & Services Operational Insights Program Global Product Management team is seeking an accomplished technology-focused Product Manager to support the evolution of its products. This person will be part of a team of product managers that oversee key activities including execution of the product strategy, management of the roadmap, shaping the product platform architecture and the creation of technical requirements leading to building and commercialisation of products and services. 

This individual will partner closely with other Global Product Management team members to support the development of the product strategy and ensure product priorities are well-aligned with commercial objectives. This individual will also be the key collaborator with the Platform team to shape the long-term technical vision for the product and ensure efficient development execution. 

Product Managers in Data & Services at Mastercard 
• Translate a deep understanding of our customers into products and solutions that drive significant customer value 
• Balance the long-term direction of a product with today’s needs and constraints by fully understanding the technical, competitive, and commercial contexts of our pr"
no,,,45,Program Manager- Urban Development,Wri India,"Bengaluru, Karnataka",https://www.terra.do/climate-jobs/job-board/Program-Manager--Urban-Development-Wri-India-8408425/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,29,22,47,borderline,0.46,1/5,"wri india, undertaking, research areas, urban development","[{""need"": ""wri india"", ""gain"": 2}, {""need"": ""undertaking"", ""gain"": 2}, {""need"": ""research areas"", ""gain"": 2}, {""need"": ""urban development"", ""gain"": 2}, {""need"": ""program manager"", ""gain"": 1}]",Unverifiable mandatory gate — confirm manually: location/relocation requirement,"{""skill_match"": 0.0776, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",serpapi,aggregator,,,4 days ago,,,,[],[],[],[],[],[],,,,"urban, projects, program, transport, conducting, sustainable, solutions, towards, deliverables, willing, equitable, positive","WRI India is seeking a Program Manager for Urban Development in Bengaluru. The role involves leading projects on sustainable urban transport and policy reforms, collaborating with various stakeholders, and conducting research and analysis to influence urban planning. The candidate should be passionate about urban development, capable of managing project deliverables, and willing to travel. The position focuses on fostering equitable and environmentally sound urban solutions.
Job Description
About Us
WRI India, an independent knowledge organization registered as India Resources Trust, provides objective information and practical proposals to foster environmentally sound and socially equitable development. Through research, analysis, and recommendations, WRI India puts ideas into action to build transformative solutions to protect the earth, promote livelihoods, and enhance human well-being.


Know more: wri-india.org


Program Overview For Sustainable Cities And Transport


WRI India's Integrated Transport Program supports India's decarbonization journey through effective, equitable, and inclusive mobility solutions. The program focuses on advancing sustainable urban transport, including electrification of public transport, clean air initiatives, and hydrogen economy. It emphasizes strategic research, policy support, and capacity building to enable systemic changes at the sub-national level and accelerate electric mobility adoption.


Job Highlight
We are seeking a creative and multi-talented candidate for position of Manager to undertake initiatives on urban development and policy reforms in its WRI India office. Reporting to the Head, Urban Development, you will lead projects, research and engagements that will influence positive transformation of urban areas in the country. The projects will include working with governments, professionals, private sector, civic groups and other stakeholders to formulate the urban planning and urban design interventions focused on "
no,,,45,Lead Business Analyst - Product Owner-2,Mastercard,"Pune, India",https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Business-Analyst---Product-Owner-2_R-281095,34,27,51,borderline,0.51,0/12,"identifies gaps, charters, platform capabilities, communication, communicate both written, verbally, internal stakeholders, external clients, mastercard, suspected information, information security, security violation","[{""need"": ""identifies gaps"", ""gain"": 1}, {""need"": ""charters"", ""gain"": 1}, {""need"": ""platform capabilities"", ""gain"": 1}, {""need"": ""communication"", ""gain"": 1}, {""need"": ""communicate both written"", ""gain"": 1}]",,"{""skill_match"": 0.0625, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",workday,direct,,,Posted Today,,,,[],[],[],[],[],[],,,,"feature, customer, needs, feedback, mastercard, value, features, advanced, services, identifies, stories, security","Our Purpose Mastercard powers economies and empowers people in 200&#43; countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title and Summary Lead Business Analyst - Product Owner-2 Lead Product Manager – Technical (Product Owner) L6 Overview The UK product team is looking for a Lead Product Owner to join the team working on UK domestic clearing products driving forward enhancements to these products and developing/shaping the requirements for new additional products and services that will leverage the current platforms. The ideal candidate is passionate about working in complex change environment with well established/mature products and services. Role A Product Owner is responsible for maximizing the value of the product by managing and prioritizing the backlog to align with business goals and customer needs. They act as the key liaison between stakeholders and the delivery team, ensuring requirements are clearly defined and understood. They also make decisions on scope and priorities to guide the team toward delivering the most valuable outcomes. Key responsibilities: • Owns the working backwards document and vision for feature releases • Identifies gaps and charters new platform capabilities as required • Makes use of research, user studies, metrics and competitive analysis to understand the platform and business needs for a platform product • Compares features for competitive review to inform prioritization within a platform product release Identifies innovations or performs test and learn experiments to create features that add more business and customer value for a platform prod"
no,,,45,Lead Business Analyst - Product Owner-1,Mastercard,"Pune, India",https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Business-Analyst---Product-Owner-1_R-281094,34,27,51,borderline,0.51,0/12,"identifies gaps, charters, platform capabilities, communication, communicate both written, verbally, internal stakeholders, external clients, mastercard, suspected information, information security, security violation","[{""need"": ""identifies gaps"", ""gain"": 1}, {""need"": ""charters"", ""gain"": 1}, {""need"": ""platform capabilities"", ""gain"": 1}, {""need"": ""communication"", ""gain"": 1}, {""need"": ""communicate both written"", ""gain"": 1}]",,"{""skill_match"": 0.0625, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",workday,direct,,,Posted Today,,,,[],[],[],[],[],[],,,,"feature, customer, needs, feedback, mastercard, value, features, advanced, services, identifies, stories, security","Our Purpose Mastercard powers economies and empowers people in 200&#43; countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title and Summary Lead Business Analyst - Product Owner-1 Lead Product Manager – Technical (Product Owner) L6 Overview The UK product team is looking for a Lead Product Owner to join the team working on UK domestic clearing products driving forward enhancements to these products and developing/shaping the requirements for new additional products and services that will leverage the current platforms. The ideal candidate is passionate about working in complex change environment with well established/mature products and services. Role A Product Owner is responsible for maximizing the value of the product by managing and prioritizing the backlog to align with business goals and customer needs. They act as the key liaison between stakeholders and the delivery team, ensuring requirements are clearly defined and understood. They also make decisions on scope and priorities to guide the team toward delivering the most valuable outcomes. Key responsibilities: • Owns the working backwards document and vision for feature releases • Identifies gaps and charters new platform capabilities as required • Makes use of research, user studies, metrics and competitive analysis to understand the platform and business needs for a platform product • Compares features for competitive review to inform prioritization within a platform product release Identifies innovations or performs test and learn experiments to create features that add more business and customer value for a platform prod"
no,,,44,Business Analyst,Milestone Online Technology,"Pune, Maharashtra",https://www.adzuna.in/details/5832798146?utm_medium=api&utm_source=195aa6d0,43,62,39,borderline,0.38,0/6,"Gather, document, and validate business requirements, Analyze current business processes and identify areas for improvement, Develop detailed business cases, process flows, and data models, Collaborate with IT, development teams, and product owners, Translate business requirements into technical specifications and user stories, Conduct impact analysis and feasibility studies","[{""need"": ""Gather, document, and validate business requirements"", ""gain"": 5}, {""need"": ""Analyze current business processes and identify areas for improvement"", ""gain"": 5}, {""need"": ""Develop detailed business cases, process flows, and data models"", ""gain"": 5}, {""need"": ""Collaborate with IT, development teams, and product owners"", ""gain"": 5}, {""need"": ""Translate business requirements into technical specifications and user stories"", ""gain"": 5}]",,"{""skill_match"": 0.0512, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-08-08T07:31:04Z,data/resumes/2026-08-08/Milestone_Online_Technology_Business_Analyst/Mehul_Agarwal.docx,data/resumes/2026-08-08/Milestone_Online_Technology_Business_Analyst/Mehul_Agarwal.pdf,"Product Manager with 4+ years of experience in fintech building digital lending products, translating complex requirements into scalable systems. Skilled in analyzing user behaviour, mapping business processes, and collaborating with cross-functional teams to design and implement solutions. Experienced in driving end-to-end delivery from requirements gathering through post-launch iteration using data to optimize funnels.","[""Served as primary liaison between technical and business stakeholders, driving alignment on requirements and project status throughout the delivery lifecycle."", ""Wrote detailed product specifications and requirements in partnership with engineering teams to ensure aligned, on-time delivery."", ""Map and optimize the end-to-end digital home loan funnel — from awareness and lead generation through login, sanction, and disbursal — identifying drop-off points and prioritizing fixes.""]","[{""original"": ""• Own product strategy for Home Loan digital acquisition, translating business and credit-policy requirements into scalable lead-generation and qualification systems."", ""rewritten"": ""• Own product strategy for Home Loan digital acquisition, gathering and translating business requirements into scalable lead-generation and qualification systems.""}, {""original"": ""• Map and optimize the end-to-end digital home loan funnel — from awareness and lead generation through login, sanction, and disbursal — identifying drop-off points and prioritizing fixes."", ""rewritten"": ""• Analyze current business processes and map the end-to-end digital home loan funnel from awareness and lead generation through disbursal, identifying drop-off areas and prioritizing fixes.""}, {""original"": ""• Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a rules engine that pre-qualifies leads and routes them to the right lending partner based on credit profile, eligibility, and business rules."", ""rewritten"": ""• Developed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master rules engines to process business models, pre-qualify leads, and route them to lending partners.""}]","[""Stakeholder Management"", ""Gap Analysis"", ""Agile/Scrum"", ""Release Management""]","[""Gathering and documenting requirements from stakeholders"", ""Collaborating with IT and development teams to implement solutions"", ""Translating business requirements into technical specifications and user stories""]","[""Process analysis and improvement: CV shows funnel optimization and workflow design, but does not explicitly name general 'business process analysis' as a standalone BA function.""]","[""Development of formal data models and formal business cases as requested in the JD""]","Hi, I'm a PM with 4+ years in fintech specializing in translating complex requirements into technical solutions and cross-functional delivery. My background in mapping funnels and collaborating with engineering directly aligns with this BA role. Let's connect!",Summary rewritten for this JD; 3 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager,"The JD requests formal business case development and data modeling, which the CV does not explicitly demonstrate.","gather, document, analyze, current, processes, identify, areas, improvement, develop, cases, flows, models","Key Responsibilities: Gather, document, and validate business requirements from stakeholders. Analyze current business processes and identify areas for improvement. Develop detailed business cases, process flows, and data models. Collaborate with IT, development teams, and product owners to design and implement solutions. Translate business requirements into technical specifications and user stories. Conduct impact analysis and feasibility studies for proposed changes. Support project delivery …"
