applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,24,Partnerships Manager,Google,"Mumbai, Maharashtra",https://www.adzuna.in/details/5888771714?utm_medium=api&utm_source=195aa6d0,36,40,1,weak,0.0,0/0,,"[{""need"": ""manager share"", ""gain"": 2}, {""need"": ""manager corporate"", ""gain"": 2}, {""need"": ""corporate fare"", ""gain"": 2}, {""need"": ""fare google"", ""gain"": 2}, {""need"": ""google place"", ""gain"": 2}]",,"{""skill_match"": 0.2083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-18T11:11:08Z,,,,[],[],[],[],[],[],,,,"share, bengaluru, karnataka, gurugram, corporate, fare, place, haryana, advanced, decision, making, solving",unknown,unknown,,no experience requirement found in the available text,"Partnerships Manager Share Partnerships Manager _corporate_fare_ Google _place_ Bengaluru, Karnataka, India; Gurugram, Haryana, India; 3 more; 2 more Advanced Experience owning outcomes and decision making, solving ambiguous problems and influencing stakeholders; deep expertise in domain. Share Partnerships Manager _info_outline_ XNote: By applying to this position you will have an opportunity to share your preferred working location from the following: Bengaluru, Karnataka, India; Gurugram, Ha…"
no,,,23,Senior Product Manager,Merkle Science,"Bangalore, Karnataka",https://www.adzuna.in/details/5887515214?utm_medium=api&utm_source=195aa6d0,34,27,2,weak,0.08,0/0,,"[{""need"": ""merkle science"", ""gain"": 3}, {""need"": ""actively recruiting"", ""gain"": 3}, {""need"": ""location setup"", ""gain"": 3}, {""need"": ""bangalore overview"", ""gain"": 3}, {""need"": ""contribute directly"", ""gain"": 3}]",,"{""skill_match"": 0.1932, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T16:11:36Z,,,,[],[],[],[],[],[],,,,"merkle, science, web3, hashtag, actively, recruiting, position, senior, location, setup, bangalore, overview",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","About Merkle Science: Merkle Science is actively recruiting for the position of Senior Product Manager (Product). Location & Setup: Bangalore Overview: Contribute directly to Merkle Science's Web3, smart contract, and blockchain infrastructure. Complete candidate qualifications and application instructions are available on Hashtag Web3. View full posting details and apply online on Hashtag Web3"
no,,,23,Product Owner,Robotico Digital LLP,"Richmond Town, Bangalore",https://www.adzuna.in/details/5888092270?utm_medium=api&utm_source=195aa6d0,39,35,2,weak,0.08,0/0,,"[{""need"": ""prioritizing product"", ""gain"": 2}, {""need"": ""features"", ""gain"": 2}, {""need"": ""closely"", ""gain"": 2}, {""need"": ""understand"", ""gain"": 2}, {""need"": ""translate"", ""gain"": 2}]",,"{""skill_match"": 0.1913, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T23:44:05Z,,,,[],[],[],[],[],[],,,,"development, responsible, defining, prioritizing, features, closely, understand, needs, translate, stories, backlogs, owners",unknown,unknown,,no experience requirement found in the available text,"A Product Owner is responsible for defining and prioritizing product requirements and features. They work closely with stakeholders, including customers, to understand their needs and translate them into user stories and product backlogs. Product Owners collaborate with development teams, provide clarifications, make product decisions, and ensure that the delivered product meets customer expectations. They play a crucial role in product planning, roadmap development, and maximizing the value of…"
no,,,23,"Technical Product Manager - ETL, Data Reporting, SQL",JPMorganChase,"Mumbai, Maharashtra",https://www.adzuna.in/details/5861232291?utm_medium=api&utm_source=195aa6d0,39,43,2,weak,0.08,0/0,,"[{""need"": ""etl"", ""gain"": 3}, {""need"": ""sql description"", ""gain"": 3}, {""need"": ""high-visibility modernization"", ""gain"": 3}, {""need"": ""reshapes"", ""gain"": 3}, {""need"": ""access trusted insights"", ""gain"": 3}]",,"{""skill_match"": 0.1946, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-29T20:57:01Z,,,,[],[],[],[],[],[],,,,"description, make, mark, leading, high-visibility, modernization, reshapes, access, trusted, insights, firmwide, legacy",unknown,unknown,,no experience requirement found in the available text,"Description Make your mark by leading a high-visibility modernization that reshapes how teams access trusted insights at scale. You will drive a firmwide legacy analytics decommission and migration, partnering with senior leaders and global delivery teams to deliver measurable outcomes by a strategic deadline. Join a team that values ownership, career mobility, and hands-on impact across a complex technology transformation. As a Product Manager at JPMorganChase within Commercial & Investment Ba…"
no,,,22,Senior Digital Product Manager,UnitedHealth Group,"Bangalore, Karnataka",https://www.adzuna.in/details/5888775258?utm_medium=api&utm_source=195aa6d0,37,39,1,weak,0.08,0/0,,"[{""need"": ""senior digital"", ""gain"": 2}, {""need"": ""manager requisition"", ""gain"": 2}, {""need"": ""requisition number"", ""gain"": 2}, {""need"": ""category"", ""gain"": 2}, {""need"": ""product optum"", ""gain"": 2}]",,"{""skill_match"": 0.1667, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-18T11:13:28Z,,,,[],[],[],[],[],[],,,,"care, people, benefits, requisition, category, optum, global, organization, delivers, aided, millions, healthier",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Requisition number: 2388588 Job category: Product Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the co…"
no,,,22,Digital Product Manager - Web Author,UnitedHealth Group,"Gurgaon, Haryana",https://www.adzuna.in/details/5888775210?utm_medium=api&utm_source=195aa6d0,37,42,1,weak,0.08,0/0,,"[{""need"": ""web author"", ""gain"": 2}, {""need"": ""author requisition"", ""gain"": 2}, {""need"": ""requisition number"", ""gain"": 2}, {""need"": ""category"", ""gain"": 2}, {""need"": ""product optum"", ""gain"": 2}]",,"{""skill_match"": 0.1667, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-18T11:13:26Z,,,,[],[],[],[],[],[],,,,"care, people, benefits, requisition, category, optum, global, organization, delivers, aided, millions, healthier",unknown,unknown,,no experience requirement found in the available text,"Requisition number: 2373125 Job category: Product Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the co…"
no,,,22,Senior Business Analyst,Wipro,"Hyderabad, Telangana",https://www.adzuna.in/details/5888020047?utm_medium=api&utm_source=195aa6d0,38,42,1,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}, {""need"": ""cybersecurity operations"", ""gain"": 2}, {""need"": ""intelligence"", ""gain"": 2}, {""need"": ""drive delivery"", ""gain"": 2}]",,"{""skill_match"": 0.1717, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,company name matches 'wipro',adzuna,aggregator,,,2026-09-17T22:22:50Z,,,,[],[],[],[],[],[],,,,"system, development, description, senior, analyst, cybersecurity, intelligence, operating, support, direction, cyber, analyse",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Job description: The Senior Business Analyst will work within the Cybersecurity Operations and Intelligence team to drive delivery of a Target Operating Model (TOM), support the strategic direction of Cyber Operations and analyse, estimate, design, document, test, implement new system development and to assist in delivery of system enhancements. This role will co-ordinate with business representatives and delivery teams and encourage best practices in the development of technical solutions ther…"
no,,,20,Product Manager — Finance & Accounting,MCB,"Hyderabad, Telangana",https://www.adzuna.in/details/5887963738?utm_medium=api&utm_source=195aa6d0,39,48,3,weak,0.32,0/3,"accounting fundamentals, financial workflows, real-world money movement understanding","[{""need"": ""accounting fundamentals"", ""gain"": 10}, {""need"": ""financial workflows"", ""gain"": 10}, {""need"": ""real-world money movement understanding"", ""gain"": 10}, {""need"": ""debit and credit entries"", ""gain"": 5}, {""need"": ""ledger impact"", ""gain"": 5}]",,"{""skill_match"": 0, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T21:55:24Z,data/resumes/2026-09-18/MCB_Product_Manager_Finance_Accounting/Mehul_Agarwal.docx,data/resumes/2026-09-18/MCB_Product_Manager_Finance_Accounting/Mehul_Agarwal.pdf,"Product manager with 4+ years of experience across digital product, growth, and lending partnerships at Bajaj Finance, managing consumer lending portfolios and transaction flows. Experienced in scaling financial platforms, owning application journeys, and executing complex digital lending workflows. Skilled at translating business requirements and financial metrics into shipped product capabilities and conversion outcomes.","[""Own the business side of digital acquisition for the mortgage portfolio (Home Loans, LAP, Balance Transfer, Top-up), carrying the disbursal number for an online channel at ~₹100 Cr/month (~₹1,200 Cr annualised), up from ~₹80 Cr, against a full-year mandate of ~₹1,500 Cr."", ""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit."", ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate.""]","[{""original"": ""Own the business side of digital acquisition for the mortgage portfolio (Home Loans, LAP, Balance Transfer, Top-up), carrying the disbursal number for an online channel at ~₹100 Cr/month (~₹1,200 Cr annualised), up from ~₹80 Cr, against a full-year mandate of ~₹1,500 Cr."", ""rewritten"": ""Managing the financial workflows and digital acquisition business side for the mortgage portfolio (Home Loans, LAP, Balance Transfer, Top-up), carrying the disbursal number for an online channel at ~₹100 Cr/month (~₹1,200 Cr annualised), up from ~₹80 Cr, against a full-year mandate of ~₹1,500 Cr.""}, {""original"": ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""rewritten"": ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a transaction and matching engine that scores ~90,000 leads/month against each partner’s criteria and routes every lead, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate.""}, {""original"": ""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit."", ""rewritten"": ""Owned the Personal Loan digital platform (app and web) handling financial workflows at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit.""}, {""original"": ""Rebuilt the application journey with UI/UX — cutting drop-off 40% and completion time 15%, lifting completed applications 30% and automating 22% more of the journey end-to-end through straight-through processing."", ""rewritten"": ""Rebuilt the application journey and financial workflows with UI/UX — cutting drop-off 40% and completion time 15%, lifting completed applications 30% and automating 22% more of the journey end-to-end through straight-through processing.""}]","[""financial"", ""workflows"", ""transaction""]","[""Product management experience owning platforms, customer journeys, and cross-functional feature delivery"", ""Translating business and credit requirements into shipped product capabilities""]","[""Understanding transaction flows and financial operations — supported by lending portfolio and digital platform scaling at Bajaj Finance, but without explicit mention of core accounting ledger entries or balance sheet preparation""]","[""Direct professional background in accounting, finance and accounting product surfaces, ledger impacts, and balance sheet preparation""]","Hi, I lead digital lending products and transaction matching engines at Bajaj Finance, managing scale from ~₹400 Cr to ~₹1,100 Cr and mortgage portfolios. I'd love to bring my experience scaling financial platforms and workflows to MCB's F&A product surface.",Summary rewritten for this JD; 4 bullet(s) reworded to JD vocabulary (metrics preserved verbatim),"The CV does not demonstrate explicit experience with accounting fundamentals, ledger impacts, balance sheet mechanics, or dedicated finance and accounting product ownership.","accounting, requires, someone, genuinely, understands, fundamentals, financial, workflows, real-world, money, movement, transaction",unknown,unknown,,no experience requirement found in the available text,"We are looking for a Product Manager – Finance & Accounting to own the finance and accounting product surface across our platform. This role requires someone who genuinely understands accounting fundamentals, financial workflows, and real-world money movement . You should be able to look at a transaction flow and immediately understand the corresponding debit and credit entries, ledger impact, and effect on the balance sheet . This is particularly important for our platform because we handle sc…"
no,,,19,Specialist Product Manager,Mastercard,"Pune, India",https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Specialist-Product-Manager_R-290356,35,27,7,weak,0.57,1/11,"suspected information, information security, security violation, breach, periodic mandatory, mandatory security, security trainings, accordance, mastercard, guidelines","[{""need"": ""suspected information"", ""gain"": 2}, {""need"": ""information security"", ""gain"": 2}, {""need"": ""security violation"", ""gain"": 2}, {""need"": ""breach"", ""gain"": 2}, {""need"": ""periodic mandatory"", ""gain"": 2}]",,"{""skill_match"": 0.1261, ""experience_fit"": 0.804, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,JD mentions 'our client',workday,direct,,,Posted Today,,,,[],[],[],[],[],[],,,,"mastercard, security, information, services, networks, experimentation, test, learn, businesses, solutions, world, responsible",good_fit,stated,5+,"asks for 5+ years, you have 4","Our Purpose Mastercard powers economies and empowers people in 200&#43; countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title and Summary Specialist Product Manager Senior Product Manager, Business Experimentation &amp; Optimization Who is Mastercard? Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all. Overview The Services team is a key differentiator for Mastercard, providing cutting-edge products and services that help our customers. Focused on thinking big and scaling quickly around the globe, this agile team is responsible for end-to-end solutions for a diverse global customer base including issuers, acquirers, and merchants. Centered on data-driven technologies and innovation, these services include payments-focused consulting, loyalty and marketing programs, business experimentation (Test &amp; Learn), and data-driven information and risk management services. As a member of the Business Experimentation Product Management team, you will build industry-leading experime"
no,,,18,Lead Business Analyst – VP,Deutsche Bank,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5888300179?se=9tMz_ziz8RG-HvXocs6iYQ&utm_medium=api&utm_source=195aa6d0&v=25A7D1EC19E7BB01BE393B2E2CE1967EDF58FC19,37,47,1,weak,0.14,0/0,,"[{""need"": ""lead business analyst"", ""gain"": 3}, {""need"": ""deutsche bank"", ""gain"": 3}, {""need"": ""inclusive employer"", ""gain"": 3}, {""need"": ""mygwork"", ""gain"": 3}, {""need"": ""largest global platform"", ""gain"": 3}]",,"{""skill_match"": 0.1553, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-18T04:29:37Z,,,,[],[],[],[],[],[],,,,"analyst, deutsche, bank, inclusive, employer, mygwork, global, lgbtq, community, please, contact, recruiter",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description We are looking for a Lead Business Analyst with proven track record of managing functional delivery of software applications to join our Technology team in Bangalore. As a Lead Business Analyst you will be a key conduit between the business stakeholders and technology team. Y…"
no,,,17,Senior Product Manager,Couchbase,"Bangalore, Karnataka",https://www.adzuna.in/details/5834748880?utm_medium=api&utm_source=195aa6d0,32,24,1,weak,0.08,0/0,,"[{""need"": ""senior product"", ""gain"": 2}, {""need"": ""manager couchbase"", ""gain"": 2}, {""need"": ""operational data platform"", ""gain"": 2}, {""need"": ""empowers businesses"", ""gain"": 2}, {""need"": ""succeed"", ""gain"": 2}]",,"{""skill_match"": 0.0812, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-09T20:46:06Z,,,,[],[],[],[],[],[],,,,"couchbase, operational, empowers, life, businesses, succeed, bringing, ways, major, market-leading, companies, rely",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Couchbase, the operational data platform for AI, empowers businesses to succeed by bringing data to life in new ways. Major market-leading companies rely on Couchbase for mission critical operational, analytical, mobile and AI workloads. Built to replace legacy infrastructure and fragmented data services, Couchbase empowers enterprises with a unified platform architected for performance, flexibility and global scale. With Couchbase, organizations bring their data to life, launching game‑changin…"
no,,,17,Growth Lead,Jar,"Adugodi, Bangalore",https://www.adzuna.in/details/5887629325?utm_medium=api&utm_source=195aa6d0,26,36,1,weak,0.08,0/0,,"[{""need"": ""jar"", ""gain"": 2}, {""need"": ""leading daily"", ""gain"": 2}, {""need"": ""daily saving"", ""gain"": 2}, {""need"": ""saving app"", ""gain"": 2}, {""need"": ""helps people build"", ""gain"": 2}]",,"{""skill_match"": 0.1229, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T17:20:56Z,,,,[],[],[],[],[],[],,,,"saving, daily, simple, truly, leading, helps, people, habits, small, step, goal, make",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","About Us Jar is India’s leading Daily Saving app that helps people build strong saving habits—one small step at a time. Our goal is to make saving simple, rewarding, and truly life-changing. Founded in 2021 by Misbah Ashraf and Nishchay AG, Jar is a Bengaluru-based startup with one simple belief: saving a little every day in 24K Digital Gold can truly transform your future. Today, 20 million Indians trust Jar as their saving partner. With flexible saving options—Daily, Weekly, Monthly, and Inst…"
no,,,17,Growth Manager - E Commerce,Samsonite,"Bangalore, Karnataka",https://www.adzuna.in/details/5887933403?utm_medium=api&utm_source=195aa6d0,29,43,1,weak,0.08,0/0,,"[{""need"": ""commerce description resources"", ""gain"": 2}, {""need"": ""focus"", ""gain"": 2}, {""need"": ""levers"", ""gain"": 2}, {""need"": ""directly drive"", ""gain"": 2}, {""need"": ""drive consumer"", ""gain"": 2}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T21:43:04Z,,,,[],[],[],[],[],[],,,,"planning, description, resources, focus, levers, directly, offtake, daily, monitoring, sku-level, sell-through, inventory",unknown,unknown,,no experience requirement found in the available text,"Description Resources would focus on the levers that directly drive consumer offtake, including: Daily sales, traffic and conversion monitoring SKU-level sell-through and inventory analysis Pricing and promotion optimisation Search ranking, discoverability and content hygiene Platform advertising and performance-marketing coordination Deal and event planning Competitor tracking and rapid corrective action Forecasting, replenishment and inventory-turn improvement Launch planning and scaling of n…"
no,,,15,"Product Manager, Amazon Payment Services",ADCI - Tamil Nadu,"Chennai, Tamil Nadu",https://www.adzuna.in/details/5887568012?utm_medium=api&utm_source=195aa6d0,28,29,1,weak,0.08,0/0,,"[{""need"": ""amazon payment"", ""gain"": 2}, {""need"": ""payment services"", ""gain"": 2}, {""need"": ""services amazon"", ""gain"": 2}, {""need"": ""earlier payfort"", ""gain"": 2}, {""need"": ""serves"", ""gain"": 2}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T16:22:35Z,,,,[],[],[],[],[],[],,,,"payment, amazon, services, earlier, payfort, serves, needs, shoppers, arabic, speaking, surrounding, countries",unknown,unknown,,no experience requirement found in the available text,"Amazon Payment Services( earlier Payfort) serves the needs of online shoppers in Arabic speaking and surrounding countries through our trusted, secure payment network that gives everyone the opportunity to shop online safely and easily. We build trust between buyers and online sellers by enabling consumers to transact online using the payment options they prefer with complete security and peace of mind while supporting the most popular payment methods available globally. Amazon Payment Services…"
no,,,14,"Senior Strategic Partnerships Manager, Silicon 3PIP",Google,"Bangalore, Karnataka",https://www.adzuna.in/details/5887955936?utm_medium=api&utm_source=195aa6d0,45,68,1,weak,0.06,0/0,,"[{""need"": ""senior strategic"", ""gain"": 3}, {""need"": ""silicon 3pip"", ""gain"": 3}, {""need"": ""equivalent practical"", ""gain"": 3}, {""need"": ""semiconductor space"", ""gain"": 3}, {""need"": ""eda"", ""gain"": 3}]",,"{""skill_match"": 0.2529, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-17T21:51:17Z,,,,[],[],[],[],[],[],,,,"semiconductor, demonstrated, complex, deliverables, degree, equivalent, practical, space, verification, program, partnership",over_senior,stated,10+,"asks for 10+ years, above your 8-year ceiling","Minimum qualifications: Bachelor's degree or equivalent practical experience. 10 years of experience in the semiconductor space in IP, EDA, design, verification, product management,program management, partnership, etc. Preferred qualifications: 10 years of semiconductor experience in the 3PIP management. Demonstrated experience in driving 3PIP leadership with complex, cross-functional deliverables. Demonstrated experience in driving 3PIP leadership with complex, cross-functional deliverables. S…"
no,,,14,"Program Manager, VP",Deutsche Bank,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5888300212?se=Ru-LCTmz8RGv64qE4zjWDA&utm_medium=api&utm_source=195aa6d0&v=4FD0736D95346A04E198E382D59B09D6867D4B81,32,43,1,weak,0.14,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""deutsche bank"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}, {""need"": ""largest global platform"", ""gain"": 2}]",,"{""skill_match"": 0.0526, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-18T04:29:39Z,,,,[],[],[],[],[],[],,,,"program, deutsche, bank, inclusive, employer, mygwork, global, lgbtq, community, please, contact, recruiter",over_senior,inferred,6-14,"title implies roughly 6-14 years (centre ~10y), above your 8-year ceiling — inferred from wording, not stated in the posting","This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description We are looking for an experienced Program Manager with a proven track record of driving portfolio governance, financial management, and strategic technology initiatives to join our Technology organization in Bangalore. As a Program Manager, you will be responsible for oversee…"
no,,,10,"IT Business Analyst/Functional Analyst - Real Estate Funds Platform, AVP",Deutsche Bank,"Bangalore, Velankani Tech Park",https://db.wd3.myworkdayjobs.com/en-US/DBWebsite/job/Bangalore-Velankani-Tech-Park/IT-Business-Analyst-Functional-Analyst---Real-Estate-Funds-Platform--AVP_R0424238-1,31,26,6,weak,0.83,1/12,"business analyst/functional analyst, real estate, estate funds, funds platform, avp, description, title, bangalore, india corporate title, business analyst, front office/middle office","[{""need"": ""business analyst/functional analyst"", ""gain"": 2}, {""need"": ""real estate"", ""gain"": 2}, {""need"": ""estate funds"", ""gain"": 2}, {""need"": ""funds platform"", ""gain"": 2}, {""need"": ""avp"", ""gain"": 2}]",Unverifiable mandatory gate — confirm manually: work authorization/visa,"{""skill_match"": 0.0929, ""experience_fit"": 0.552, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,JD mentions 'our client',workday,direct,,,Posted Yesterday,,,,[],[],[],[],[],[],,,,"functional, flows, development, project, specifications, analyst, office, asset, solutions, perform, support, real",over_senior,stated,10+,"asks for 10+ years, above your 8-year ceiling","Job Description: Job Title: IT Business Analyst/Functional Analyst - Real Estate Funds Platform Location: Bangalore , India Corporate Title: AVP Role Description As an IT Business Analyst, you will be responsible for Working with front office/middle office teams to define upcoming business challenges and determining required technology solutions Development and maintenance of standard project artifacts including business requirements documents, test cases and project plans Working with global teams and third-party IT developers to translate business requirements into functional specifications Analyze large data sets, process flows and reporting flows Analyze and document current state systems flows and processes to bring transparency to the complexity and interdependence between systems and data Work with development teams and architects to design and implement technology solutions with a high level of quality, flexibility and scalability Perform system integration testing Coordinate end user testing and plan rollout Work with the business to establish priorities &amp; provide regular status updates Perform root cause analysis on production issues and provide recommendations to mitigate risk and preventive actions We are looking for Proven experience as an IT Business Analyst/Functional Analyst within a financial services environment Experience within Asset Management, with a knowledge of Real Estate Fund Finance platforms or Private Credit Business would be a bonus Ability to use tools to create project artifacts such as business requirements, process maps, functional specifications and testing scripts Ability to partner with various front / middle office teams and development teams to achieve objectives and execute or drive project plan as required Demonstrated success with typical Business Analyst deliverables: business requirements, functional specifications, system/workflow diagrams, functional test plans documentation and execution Advance skills in MS applica"
