applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,26,Sr Business Analyst Lending Noida,Qualtech Edge,"Noida, Uttar Pradesh",https://in.jobrapido.com/jobpreview/2634705594904215552?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,42,51,19,weak,0.66,2/12,"summary, senior/lead business analyst, robust expertise, drive end-to-end, end-to-end project, project delivery, manage client interactions, lifecycle activities, mandatory, closure expertise","[{""need"": ""summary"", ""gain"": 2}, {""need"": ""senior/lead business analyst"", ""gain"": 2}, {""need"": ""robust expertise"", ""gain"": 2}, {""need"": ""drive end-to-end"", ""gain"": 2}, {""need"": ""end-to-end project"", ""gain"": 2}]",,"{""skill_match"": 0.1458, ""experience_fit"": 0.72, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,serpapi,aggregator,,,11 days ago,,,,[],[],[],[],[],[],,,,"analyst, expertise, project, manage, activities, independently, discussions, execution, solid, designation, location, noida",good_fit,stated,6+,"asks for 6+ years, you have 4","Designation: Lead Business Analyst  

Location: Noida Sector 65  

Experience: 6+Years  

Job Summary: We are looking for a Senior/Lead Business Analyst with robust expertise in the Lending domain to drive end-to-end project delivery, manage client interactions, and handle requirement lifecycle activities. The candidate should be capable of independently driving discussions, coordinating with cross-functional teams, and ensuring smooth delivery execution.  

Key Responsibilities  
Drive end-to-end BA activities for lending projects.  
Gather, analyze, and close business requirements.  
Prepare BRD, FRD, user stories, and functional documents.  
Independently manage client discussions and stakeholder expectations.  
Coordinate with Product, Development, QA, and Delivery teams.  
Support UAT and ensure successful project execution.  

Mandatory Skills  
6+ years of Business Analyst experience.  
Solid experience in Lending domain.  
End-to-end delivery ownership.  
Requirement gathering and closure expertise.  
Client handling and stakeholder management.  
Solid communication and analytical skills.  

Preferred Skills  
Experience in Leasing domain.  
Exposure to Agile/Scrum methodologies."
no,,,24,Oracle CPQ Business Analyst (Functional),Tata Consultancy Services,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5864435444?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=C70DD61D047A76DACD1293573C53B4EB5B7F7DEE,30,29,12,weak,0.57,3/12,"oracle cpq, cpq business, business analyst, range, pan india, cpq cloud, cloud implementations, configuration, quoting","[{""need"": ""oracle cpq"", ""gain"": 3}, {""need"": ""cpq business"", ""gain"": 3}, {""need"": ""business analyst"", ""gain"": 3}, {""need"": ""range"", ""gain"": 3}, {""need"": ""pan india"", ""gain"": 3}]",,"{""skill_match"": 0.2231, ""experience_fit"": 0.804, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,company name matches 'tata consultancy',adzuna,aggregator,,,2026-09-01T16:22:19Z,,,,[],[],[],[],[],[],,,,"functional, oracle, approvals, analyst, range, location, cloud, implementations, configuration, quoting, document, generation",good_fit,stated,5-15,"asks for 5-15 years, you have 4","Skills: Oracle CPQ Business Analyst (Functional) Experience Range: 5 to 15 years Location: PAN India Must Have Skills: Functional experience in Oracle CPQ Cloud implementations across configuration, pricing, quoting, approvals, document generation, renewals, amendments, and asset-based ordering. Strong understanding of Quote-to-Cash, Lead-to-Quote, Quote-to-Order, pricing governance, discounting, commercial approvals, and sales operations processes. Experience preparing functional specification…"
no,,,23,Oracle CPQ Business Analyst,Tata Consultancy Services,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5864434043?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=CCCBA8FF6CB526B6EA64927C659CD26772C01E4B,36,39,2,weak,0.08,0/0,,"[{""need"": ""oracle cpq"", ""gain"": 2}, {""need"": ""cpq business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""it/business consulting"", ""gain"": 2}, {""need"": ""successful oracle"", ""gain"": 2}]",,"{""skill_match"": 0.1862, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,company name matches 'tata consultancy',adzuna,aggregator,,,2026-09-01T16:22:07Z,,,,[],[],[],[],[],[],,,,"oracle, cloud, functional, it/business, successful, bigmachines, implementation, transformation, projects, understanding, capabilities, configuration",unknown,unknown,,no experience requirement found in the available text,"years of IT/business consulting experience, including 2 or more successful Oracle CPQ Cloud (BigMachines) implementation or transformation projects. Strong functional understanding of Oracle CPQ Cloud capabilities across product configuration, pricing, discounting, quoting, approvals, document generation, renewals, amendments, and order handoff processes. Act as the functional liaison between business stakeholders, sales operations, product/pricing teams, IT teams, and offshore delivery teams t…"
no,,,23,Risk Analytics - Product Analyst - Manager,EY,"Bengaluru, Karnataka",https://careers.ey.com/ey/job/Noida-Risk-Analytics-Product-Analyst-Manager-UP-201301/1428695833/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,38,39,13,weak,0.62,2/10,"discovery, user stories, acceptance criteria, traceability, hands-on python capability, mandatory, validation, prototyping","[{""need"": ""discovery"", ""gain"": 2}, {""need"": ""user stories"", ""gain"": 2}, {""need"": ""acceptance criteria"", ""gain"": 2}, {""need"": ""traceability"", ""gain"": 2}, {""need"": ""hands-on python capability"", ""gain"": 2}]",,"{""skill_match"": 0.2497, ""experience_fit"": 0.615, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,serpapi,aggregator,,,12 days ago,,,,[],[],[],[],[],[],,,,"better, controls, world, assurance, unique, become, analysts, quality, validation, audit, enterprise, critical",stretch,stated,8-10,asks for 8-10 years vs your 4,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.          Manager - Product Analytics, Risk & Controls   Experience: 8-10 years    Lead product analysis and delivery for data-driven risk, controls and enterprise-process solutions. Translate business priorities into scalable product capabilities while managing analysts, quality and senior stakeholders.     Key Responsibilities    Own product analysis strategy, roadmap inputs, prioritization and delivery governance. Lead requirement discovery, process mapping, user stories, acceptance criteria and traceability. Guide SQL- and Python-driven analysis, data-quality validation, testing and release readiness. Manage business, audit, product, engineering and data stakeholders; communicate risks and decisions. Coach Product Analysts and drive consistent analytical and documentation standards. Shape analytics, automation and AI use cases across enterprise processes and controls.      Critical Skills and Experience    Strong product analyst or product management background with advanced SQL. Hands-on Python capability is mandatory for data analysis, validation and prototyping. Hands-on quality assurance, test planning, defect triage and data reconciliation experience. Strong stakeholder management, structured communication and team leadership. Exposure to Databricks, full stack development or AI is advantageous.      Critical Domain Expertise    Demonstrated expertise in the following areas: Procure-to-Pay (P2P), Travel & Expense (T&E), Order-to-Cash (O2C), or ITOC / SOX IT controls.      Preferred    Risk and controls or Internal Audit experience. Experience delivering analytics or AI-enabled products in SAP, Oracle or simil"
no,,,22,Data Product Owner - SAP HUB,Opella,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5864425699?se=NjtFeqOm8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=47AB4769962DA513477D462C0C75BF2F60236D31,36,42,1,weak,0.08,0/0,,"[{""need"": ""sap hub"", ""gain"": 2}, {""need"": ""hub data"", ""gain"": 2}, {""need"": ""sap hub opella"", ""gain"": 2}, {""need"": ""hiring key contributors"", ""gain"": 2}, {""need"": ""onboard opella"", ""gain"": 2}]",,"{""skill_match"": 0.1592, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-01T16:20:36Z,,,,[],[],[],[],[],[],,,,"opella, transformation, objectives, hiring, contributors, onboard, embrace, capabilities, component, uses, important, main",unknown,unknown,,no experience requirement found in the available text,"Data Product Owner - SAP HUB Opella is hiring key contributors to onboard Opella Digital transformation journey and to embrace the Digital capabilities. SAP systems are a key component of this digital transformation. Opella uses an important number of SAP systems, and one of the main objectives of the CHC SAP HUB is to extract, union and provide data of these SAPs for the different consumers (Data Foundations, Data Products, IA, Reporting, …). The Product Owner will define the objectives of the…"
no,,,22,Senior Business Analyst,Aditi Tech Consulting Private Limited,"Pune, Maharashtra",https://www.adzuna.in/details/5866126711?utm_medium=api&utm_source=195aa6d0,40,30,1,weak,0.08,0/0,,"[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst summary"", ""gain"": 2}, {""need"": ""professional"", ""gain"": 2}, {""need"": ""procure"", ""gain"": 2}]",,"{""skill_match"": 0.1617, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-02T07:47:24Z,,,,[],[],[],[],[],[],,,,"technical, procure, owners, environment, comprised, staff, end-users, external, vendors, worldwide, involves, providing",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Summary: The Sr. Professional - Procure to Pay will work in a cross-functional team environment comprised of technical staff, application end-users, business owners, and external vendors worldwide. The role involves providing functional application support for Oracle applications and other procure to pay applications globally. Responsibilities: Liaison with business owners and technical teams to understand business requirements and formulate technical solutions. Map business requirements to sys…"
no,,,22,Senior E-commerce Growth Manager – Amazon US & Walmart,Weltec,"Delhi, India",https://www.adzuna.in/details/5866084007?utm_medium=api&utm_source=195aa6d0,27,28,6,weak,0.45,2/10,"ideal, e-commerce agency, similar multi-client environment, taking ownership, marketplace performance, advertising, product visibility, overall account growth","[{""need"": ""ideal"", ""gain"": 3}, {""need"": ""e-commerce agency"", ""gain"": 3}, {""need"": ""similar multi-client environment"", ""gain"": 3}, {""need"": ""taking ownership"", ""gain"": 3}, {""need"": ""marketplace performance"", ""gain"": 3}]",,"{""skill_match"": 0.1613, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,2000000,2500000,2026-09-02T07:10:13Z,,,,[],[],[],[],[],[],,,,"e-commerce, marketplace, account, ownership, senior, hands-on, managing, growing, accounts, particularly, amazon, walmart",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","We are looking for a Senior E-commerce Growth Manager who has strong hands-on experience managing and growing U.S. e-commerce marketplace accounts, particularly across Amazon US and Walmart. This is a client-facing, account ownership role. The ideal candidate should come from an e-commerce agency or similar multi-client environment and should have experience taking ownership of marketplace performance, revenue growth, advertising, product visibility, and overall account growth. We are looking f…"
no,,,20,Partnerships Manager,Career Education Consultancy Australia,"Delhi, India",https://www.adzuna.in/land/ad/5862117361?se=2oAhjKOm8RGs-Y02KTQxmA&utm_medium=api&utm_source=195aa6d0&v=923C49D97BAF9C342F91A6A8318BED946AB1BBEF,42,48,2,weak,0.28,0/2,"identify, approach, and secure contracts with institutions, lead the development of new partnerships with universities and colleges","[{""need"": ""identify, approach, and secure contracts with institutions"", ""gain"": 17}, {""need"": ""lead the development of new partnerships with universities and colleges"", ""gain"": 17}, {""need"": ""network expansion"", ""gain"": 9}]",,"{""skill_match"": 0.1367, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-30T16:11:14Z,data/resumes/2026-09-02/Career_Education_Consultancy_Australia_Partnerships_Manager/Mehul_Agarwal.docx,data/resumes/2026-09-02/Career_Education_Consultancy_Australia_Partnerships_Manager/Mehul_Agarwal.pdf,"Product manager with 4+ years of experience across strategic partnerships and alliances, cross-functional stakeholder management, and scalable network growth. Proven track record at Bajaj Finance growing a live partner network from 4 to 6 lenders and negotiating lead-exchange and commission economics. Brings strong capability in defining capability roadmaps, driving strategic growth, and building multi-partner networks.","[""Grew the live partner network from 4 to 6 lenders (2 more in build), negotiating lead-exchange and commission economics with Legal, Business, and Technology so a single customer can be matched against multiple partners’ criteria and monetised through distribution."", ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing.""]","[{""original"": ""Grew the live partner network from 4 to 6 lenders (2 more in build), negotiating lead-exchange and commission economics with Legal, Business, and Technology so a single customer can be matched against multiple partners’ criteria and monetised through distribution."", ""rewritten"": ""Expanded the live partner network from 4 to 6 lenders (2 more in build), driving strategic partnerships and negotiating lead-exchange and commission economics with Legal, Business, and Technology to monetise customer distribution.""}, {""original"": ""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""rewritten"": ""Defined capability roadmaps and requirements as business owner, engaging partners and cross-functional teams to translate targets into strategic execution plans for Technology, Credit, and Legal.""}]","[""Strategic Partnerships & Alliances"", ""Stakeholder Management"", ""Go-to-Market Strategy""]","[""Strategic partnerships and network expansion"", ""Stakeholder management and cross-functional collaboration"", ""Contract and economics negotiation""]","[""Partner acquisition: CV shows growing a lender network from 4 to 6 lenders, but does not show university or college acquisition."", ""International network development: CV shows domestic financial services partnerships in India, not international educational institution partnerships.""]","[""Experience partnering with universities, colleges, or educational institutions"", ""Career education consultancy or international education sector experience""]","Hi, I lead partner network growth at Bajaj Finance where I scaled our lender network from 4 to 6 partners and negotiated multi-party economics. I'd love to bring my partnership and stakeholder management skills to CECA.","Summary rewritten for this JD; 2 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager - Home Loans; Skill groups reordered (Business, Growth & Partnerships first)",The candidate has strong strategic partnerships experience in financial lending but lacks specific experience in university or college acquisition within the education consultancy sector.,"ceca, partnership, australia, identify, university, college, location, career, consultancy, seeking, dynamic, driven",unknown,unknown,,no experience requirement found in the available text,"Job Opening: Partnership Manager - University & College Acquisition Location: Delhi, India Company: Career Education Consultancy Australia (CECA) About the Role: CECA is seeking a dynamic and driven Partnership Manager to lead the development of new partnerships with universities and colleges across Australia and internationally. Your primary responsibility will be to identify, approach, and secure contracts with institutions to expand CECA’s educational network. Key Responsibilities: Identify …"
no,,,19,CRM Product Owner,Euronext N.V.,"Bengaluru, Karnataka",https://www.euronext.com/en/about/careers/job-offers/r25518-india-crm-product-owner?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,32,53,1,weak,0.08,0/0,,"[{""need"": ""crm product"", ""gain"": 5}, {""need"": ""owner designation"", ""gain"": 5}, {""need"": ""crm product ownerlocation"", ""gain"": 5}, {""need"": ""bangaloreshift time"", ""gain"": 5}, {""need"": ""istroles"", ""gain"": 5}]",,"{""skill_match"": 0.1111, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,serpapi,aggregator,,,,,,,[],[],[],[],[],[],,,,"designation, ownerlocation, bangaloreshift, istroles, responsibilitiescrm, service, module",unknown,unknown,,no experience requirement found in the available text,Designation - CRM Product OwnerLocation - BangaloreShift Time: 12:30 PM - 9:30 PM ISTRoles and ResponsibilitiesCRM Customer Service Module PO
no,,,17,Sr. Product Manager - Case Management,eBay,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5865065102?se=ykIPb6Om8RG5At0T0GlLXQ&utm_medium=api&utm_source=195aa6d0&v=1F9F2A01189BC73ED25069A9D37AE804A406E658,31,31,1,weak,0.08,0/0,,"[{""need"": ""case management"", ""gain"": 2}, {""need"": ""ebay"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}, {""need"": ""largest global platform"", ""gain"": 2}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-01T22:16:27Z,,,,[],[],[],[],[],[],,,,"ebay, global, ecommerce, world, inclusive, employer, mygwork, lgbtq, community, please, contact, recruiter",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…"
no,,,17,Assistant Manager – Government Partnerships,United Efforts,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5860983880?se=2oAhjKOm8RGs-Y02KTQxmA&utm_medium=api&utm_source=195aa6d0&v=66BAA97E59BDB72A1C70B6E6D5525CE712DF4F54,33,19,1,weak,0.14,0/0,,"[{""need"": ""assistant manager"", ""gain"": 2}, {""need"": ""manager government"", ""gain"": 2}, {""need"": ""government partnerships"", ""gain"": 2}, {""need"": ""title"", ""gain"": 2}, {""need"": ""partnerships s2p"", ""gain"": 2}]",,"{""skill_match"": 0.0758, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-29T16:08:47Z,,,,[],[],[],[],[],[],,,,"government, implementation, travel, title, assistant, location, bangalore, karnataka, frequent, state, reporting, programe",unknown,unknown,,no experience requirement found in the available text,"Job Title: Assistant Manager – Government Partnerships & S2P Implementation Location: Bangalore, Karnataka Travel: Frequent travel across the state Reporting To: Manager, Programe Position Overview This is a Government Partnerships and S2P (Student to Professional) Implementation Role. You will be responsible for strengthening AUEF’s engagement with government departments, DIETs, schools and PU colleges to enable effective implementation and scale-up of the Students to Professionals (S2P) Caree…"
no,,,17,Oracle Finance Business Analyst,Insight Global,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5864429139?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=D6170E3CE801A93796AA94D43A76D255D3A7D694,23,21,1,weak,0.08,0/0,,"[{""need"": ""oracle finance"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst duration"", ""gain"": 2}, {""need"": ""permanent location"", ""gain"": 2}, {""need"": ""bengaluru"", ""gain"": 2}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-01T16:21:25Z,,,,[],[],[],[],[],[],,,,"accounts, oracle, duration, permanent, location, bengaluru, hybrid, tuesday, thursday, onsite, description, seeking",unknown,unknown,,no experience requirement found in the available text,"Duration: Permanent Location : Bengaluru, India (Hybrid, Tuesday and Thursday Onsite) Job Description We are seeking a highly motivated Senior Business Analyst with strong expertise in Accounts Payable (AP) and Accounts Receivable (AR), along with hands-on experience in OneSource (Thomson Reuters Tax Engine) and Oracle E-Business Tax (EBTax). The ideal candidate will have deep knowledge of Sales & Use Tax, experience working across multi-ERP environments (Oracle Cloud, Microsoft Dynamics, etc.)…"
no,,,15,"IT&D Business Analyst, SAP Pricing",Reckitt,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5865064905?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=D0FE65CC5E0B08A5A98B2FC55FB898755A0A4B92,27,29,1,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 2}, {""need"": ""sap pricing"", ""gain"": 2}, {""need"": ""reckitt"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-01T22:16:20Z,,,,[],[],[],[],[],[],,,,"reckitt, global, world, inclusive, employer, mygwork, lgbtq, community, please, contact, recruiter, directly",unknown,unknown,,no experience requirement found in the available text,"This job is with Reckitt, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. We are Reckitt Home to the world's best loved and trusted hygiene, health, and nutrition brands. Our purpose defines why we exist: to protect, heal and nurture in the relentless pursuit of a cleaner, healthier world. We are a global team united by this purpose.Join us in our fight to make access to the highest quali…"
no,,,15,"IT&D Senior Business Analyst, Rewards & Benefits",Reckitt,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5837139504?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=4E720F36FFBE8800D6C7890BA9EFFA5233B9F5CF,25,25,1,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""rewards benefits"", ""gain"": 2}, {""need"": ""reckitt"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-12T01:59:37Z,,,,[],[],[],[],[],[],,,,"reckitt, global, world, inclusive, employer, mygwork, lgbtq, community, please, contact, recruiter, directly",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","This job is with Reckitt, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. We are Reckitt Home to the world's best loved and trusted hygiene, health, and nutrition brands. Our purpose defines why we exist: to protect, heal and nurture in the relentless pursuit of a cleaner, healthier world. We are a global team united by this purpose.Join us in our fight to make access to the highest quali…"
no,,,15,Group Product Manager,Deutsche Telekom Digital Labs,"Gurugram, Haryana",https://www.instahyre.com/job-422753-group-product-manager-at-deutsche-telekom-digital-labs-gurgaon/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,47,69,1,weak,0.33,0/0,,"[{""need"": ""gpm"", ""gain"": 2}, {""need"": ""engagement"", ""gain"": 2}, {""need"": ""loyalty platform"", ""gain"": 2}, {""need"": ""b2c products"", ""gain"": 2}, {""need"": ""execution"", ""gain"": 2}]",,"{""skill_match"": 0.4035, ""experience_fit"": 0.552, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,serpapi,aggregator,,,,,,,[],[],[],[],[],[],,,,"engagement, loyalty, retention, execution, features, lifetime, value, squads, scalable, ecosystem, deliver, personalized",over_senior,stated,10-15,"asks for 10-15 years, above your 8-year ceiling","We are looking for a Group Product Manager (GPM) to lead our Engagement and Loyalty platform for B2C products. This role will own the strategy, roadmap, and execution of features that drive user acquisition, engagement, retention, and lifetime value (LTV). You will lead multiple product squads to build a scalable loyalty ecosystem and deliver personalized, data-driven customer experiences across the platform.




Requirements: 

Bachelor's degree in Engineering, Business, or a related field.B. Tech + MBA preferred.10-15 years in Product Management.3+ years in leadership roles (Group PM / Lead PM).Experience in B2C / consumer internet products.


Core Skills: 

Strong experience in: Loyalty programs / rewards systems, User engagement and retention strategies, Growth and funnel optimization.Deep understanding of consumer behavior and lifecycle marketing.Data-driven decision-making."
no,,,12,Oracle CPQ Business Analyst (Functional),Tata Consultancy Services,"Mumbai, Maharashtra",https://www.adzuna.in/land/ad/5864437931?se=1m-Dj6Om8RGUNa3mkcr13g&utm_medium=api&utm_source=195aa6d0&v=4530AD2F17DBE140865D0B28A0996DCC494D1BBC,23,22,1,weak,0.28,0/0,,"[{""need"": ""oracle cpq"", ""gain"": 2}, {""need"": ""cpq business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""currently"", ""gain"": 2}, {""need"": ""tcs"", ""gain"": 2}]",,"{""skill_match"": 0.05, ""experience_fit"": 0.615, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,company name matches 'tata consultancy',adzuna,aggregator,,,2026-09-01T16:22:41Z,,,,[],[],[],[],[],[],,,,"oracle, functional, currently, seeking, experienced, analyst, believe, expertise, better, range, interested, know",stretch,stated,8-15,asks for 8-15 years vs your 4,"I am currently working with TCS and seeking for an experienced Oracle CPQ Business Analyst (Functional) We believe that your skills and expertise are a better match for the skills we are looking for. Experience Range - 8 to 15 yrs If you are interested and to know more about the opportunity, kindly apply-. Minimum 10 years of IT/business consulting experience, including 2 or more successful Oracle CPQ Cloud (BigMachines) implementation or transformation projects. Strong functional understanding…"
