applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,20,Staff AI Product Manager,Teradata,"Hyderabad, Telangana",https://www.adzuna.in/details/5880673300?utm_medium=api&utm_source=195aa6d0,35,41,1,weak,0.08,0/0,,"[{""need"": ""staff ai"", ""gain"": 2}, {""need"": ""teradata"", ""gain"": 2}, {""need"": ""believe"", ""gain"": 2}, {""need"": ""people thrive"", ""gain"": 2}, {""need"": ""empowered"", ""gain"": 2}]",,"{""skill_match"": 0.2062, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-12T11:12:50Z,,,,[],[],[],[],[],[],,,,"teradata, better, believe, people, thrive, empowered, information, complete, delivering, harmonized, trusted, faster",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","Our Company At Teradata, we believe that people thrive when empowered with better information. That's why we are building the most complete AI and Knowledge Platform. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions and actions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integr…"
no,,,20,Staff AI Product Manager,Teradata,"Pune, Maharashtra",https://www.adzuna.in/details/5880673305?utm_medium=api&utm_source=195aa6d0,35,41,1,weak,0.08,0/0,,"[{""need"": ""staff ai"", ""gain"": 2}, {""need"": ""teradata"", ""gain"": 2}, {""need"": ""believe"", ""gain"": 2}, {""need"": ""people thrive"", ""gain"": 2}, {""need"": ""empowered"", ""gain"": 2}]",,"{""skill_match"": 0.2062, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-12T11:12:51Z,,,,[],[],[],[],[],[],,,,"teradata, better, believe, people, thrive, empowered, information, complete, delivering, harmonized, trusted, faster",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","Our Company At Teradata, we believe that people thrive when empowered with better information. That's why we are building the most complete AI and Knowledge Platform. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions and actions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integr…"
no,,,20,"Product Manager, AI workflows",Atlas,"Bangalore, Karnataka",https://www.adzuna.in/details/5879551690?utm_medium=api&utm_source=195aa6d0,31,30,1,weak,0.08,0/0,,"[{""need"": ""ai workflows"", ""gain"": 2}, {""need"": ""atlas accounting"", ""gain"": 2}, {""need"": ""half"", ""gain"": 2}, {""need"": ""trillion dollars"", ""gain"": 2}, {""need"": ""dollars global"", ""gain"": 2}]",,"{""skill_match"": 0.125, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T16:13:28Z,,,,[],[],[],[],[],[],,,,"atlas, accounting, half, trillion, dollars, global, industry, alone, worth, billion, annually, critical",unknown,unknown,,no experience requirement found in the available text,"About Atlas Accounting is a half a trillion dollars global industry, with the US alone worth more than 150 billion annually. It is one of the most critical functions for every business it serves. And yet, for all the recent hype around AI, most of the profession still runs on manual work. At Atlas, we are looking to change this dynamic. We want to build the accounting firm of the future, where AI is embedded natively in each workflow and helps accountants spend less time on grunt work and more …"
no,,,20,Product Manager - Cross Border Payments,HSBC,"Mumbai, Maharashtra",https://www.adzuna.in/details/5879998013?utm_medium=api&utm_source=195aa6d0,29,21,1,weak,0.08,0/0,,"[{""need"": ""cross border payments"", ""gain"": 2}, {""need"": ""careers open"", ""gain"": 2}, {""need"": ""doors"", ""gain"": 2}, {""need"": ""others"", ""gain"": 2}, {""need"": ""career"", ""gain"": 2}]",,"{""skill_match"": 0.1229, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T22:18:38Z,,,,[],[],[],[],[],[],,,,"hsbc, take, career, opportunities, some, careers, open, doors, others, unlock, possibilities, whether",unknown,unknown,,no experience requirement found in the available text,"Some Careers Open More Doors Than Others. If you’re looking for a career that will unlock new opportunities, join HSBC and experience the possibilities. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further. Business Descriptor HSBC Corporate and Institutional Banking is a markets-led, financing-focused business that provides investment and financial solutions. Global P…"
no,,,19,Technical Program Manager with Gen AI,Persistent Systems,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5879664972?se=ujAmVX-u8RGhe8--YZ_w9w&utm_medium=api&utm_source=195aa6d0&v=10DA3CE84B57BFB412FB9125F4E01ACBA14C50CC,36,57,1,weak,0.08,0/0,,"[{""need"": ""technical program manager"", ""gain"": 3}, {""need"": ""gen ai"", ""gain"": 3}, {""need"": ""gen ai expertise"", ""gain"": 3}, {""need"": ""technology programs"", ""gain"": 3}, {""need"": ""large-scale software"", ""gain"": 3}]",,"{""skill_match"": 0.119, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T17:13:33Z,,,,[],[],[],[],[],[],,,,"program, software, position, seeking, experienced, technical, expertise, programs, large-scale, initiatives, bfsi, ideal",unknown,unknown,,no experience requirement found in the available text,"About Position: We are seeking an experienced Technical Program Manager with Gen AI expertise to lead strategic technology programs and large-scale software delivery initiatives within the BFSI domain. The ideal candidate will bring a strong blend of program management, stakeholder management, software engineering, and Generative AI knowledge. This role requires the ability to manage multiple projects, drive engineering execution, and ensure successful delivery of innovative business solutions.…"
no,,,17,EdTech Business Development Manager – Programs & Partnerships,"iHub-Data, IIIT Hyderabad","Hyderabad, Telangana",https://www.adzuna.in/land/ad/5868794695?se=7PzRRn-u8RG-FLx_YfIXKQ&utm_medium=api&utm_source=195aa6d0&v=4CD1994CE05C02D0DC941CE061C18D106DBA105D,31,36,1,weak,0.08,0/0,,"[{""need"": ""edtech business"", ""gain"": 2}, {""need"": ""business development"", ""gain"": 2}, {""need"": ""development manager"", ""gain"": 2}, {""need"": ""manager programs"", ""gain"": 2}, {""need"": ""programs partnerships"", ""gain"": 2}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-03T16:51:02Z,,,,[],[],[],[],[],[],,,,"iiit, shift, udaan, foundation, ihub-data, hyderabad, description, position, edtech, development, programs, organization",unknown,unknown,,no experience requirement found in the available text,"Job Description Position: EdTech Business Development Manager – UDAAN (Programs & Partnerships) Organization: IIIT H Data I Hub Foundation ( IHub-Data ) Initiative: UDAAN – Upskilling & Digital Advancement for AI-led National Capacity Location : IIIT H Campus, Gachibowli,Hyderabad Work Mode : Work from Office Shift : Regular Shift ( day Shift ) – 5 Day work IIIT H Data I Hub Foundation ( IHub-Data ) is a Technology Innovation Hub established by IIIT Hyderabad under the Government of India's Nat…"
no,,,17,Senior Manager – Business Development & Strategic Partnerships,T-Hub,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5879671047?se=7PzRRn-u8RG-FLx_YfIXKQ&utm_medium=api&utm_source=195aa6d0&v=8DFA368FD8C8258376E44D2ADE81D97B69F52E79,43,46,1,weak,0.08,0/0,,"[{""need"": ""senior manager"", ""gain"": 2}, {""need"": ""business development"", ""gain"": 2}, {""need"": ""development strategic"", ""gain"": 2}, {""need"": ""partnerships t-hub"", ""gain"": 2}, {""need"": ""growth-focused senior"", ""gain"": 2}]",,"{""skill_match"": 0.1304, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T17:17:12Z,,,,[],[],[],[],[],[],,,,"senior, pipeline, t-hub, growth-focused, development, relationships, corporates, gccs, entities, builder, open, opportunities",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","T-Hub is looking for a growth-focused Senior Manager – Business Development & Strategic Partnerships to drive revenue and build strategic relationships across Corporates, GCCs and International entities . We are looking for a strong business builder who can open new opportunities, engage senior decision-makers and independently take deals from prospecting to closure. Key Responsibilities Own Revenue & Pipeline: Drive revenue targets and build a strong, qualified pipeline across assigned markets…"
no,,,17,Senior Business Analyst,Quiktrak,"Hyderabad, Telangana",https://www.adzuna.in/details/5879946051?utm_medium=api&utm_source=195aa6d0,36,23,1,weak,0.08,0/0,,"[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst title"", ""gain"": 2}, {""need"": ""analyst location"", ""gain"": 2}, {""need"": ""hyderabad mode"", ""gain"": 2}]",,"{""skill_match"": 0.0792, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T21:43:13Z,,,,[],[],[],[],[],[],,,,"senior, analyst, clients, title, location, hyderabad, mode, office, notice, immediate, overview, quiktrak",stretch,stated,8+,asks for 8+ years vs your 4,"Title: Senior Business Analyst Location: Hyderabad Mode: Work from Office Experience: 8 Years Notice Period: Immediate Role Overview: Quiktrak is seeking a highly skilled Senior Business Analyst who will play a critical role in liaison between clients and technical teams. The ideal candidate will have strong analytical capabilities, excellent communication skills, and a deep understanding of database technologies. Key Responsibilities: Act as the primary interface between clients and internal t…"
no,,,13,B2B Partnerships Manager - Colleges & Universities,JoraIQ.ai,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5879670821?se=7PzRRn-u8RG-FLx_YfIXKQ&utm_medium=api&utm_source=195aa6d0&v=BB1C4DB3CCDD5E6F45C4434CB5B9614D73DFE75C,27,40,1,weak,0.16,0/0,,"[{""need"": ""b2b partnerships manager"", ""gain"": 2}, {""need"": ""colleges universities joraiq"", ""gain"": 2}, {""need"": ""ai-powered personalized"", ""gain"": 2}, {""need"": ""personalized learning"", ""gain"": 2}, {""need"": ""learning platform"", ""gain"": 2}]",,"{""skill_match"": 0, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T17:17:06Z,,,,[],[],[],[],[],[],,,,"learning, joraiq, colleges, ai-powered, personalized, helps, students, identify, gaps, concepts, job-ready, prepare",unknown,unknown,,no experience requirement found in the available text,"JoraIQ is an AI-powered personalized learning platform that helps students identify learning gaps, master concepts, build job-ready skills, and prepare for placements. Colleges use JoraIQ to improve student learning outcomes, engagement, and placement readiness through adaptive learning and real-time performance insights. About the Role We are looking for a result-oriented Business Development Manager to acquire colleges and universities across Delhi NCR. This is a field-led, revenue-owning rol…"
no,,,13,Business Development Manager – Brand Partnerships & Branded Content,Media Vantage,"Mumbai, Maharashtra",https://www.adzuna.in/land/ad/5871991369?se=7PzRRn-u8RG-FLx_YfIXKQ&utm_medium=api&utm_source=195aa6d0&v=918CDE29AF1006BDEA5252C7576F2D6829D35686,28,40,1,weak,0.08,0/0,,"[{""need"": ""business development"", ""gain"": 2}, {""need"": ""development manager"", ""gain"": 2}, {""need"": ""manager brand"", ""gain"": 2}, {""need"": ""brand partnerships"", ""gain"": 2}, {""need"": ""partnerships branded"", ""gain"": 2}]",,"{""skill_match"": 0, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-05T18:29:10Z,,,,[],[],[],[],[],[],,,,"talent, brand, senior, endorsement, specialist, celebrities, media, vantage, entertainment, hiring, celebrity, influencer",unknown,unknown,,no experience requirement found in the available text,"Senior Endorsement Sales Specialist (Celebrities & Talent) | Mumbai Media Vantage Entertainment is hiring a Senior Endorsement Sales Specialist to drive celebrity, talent, and influencer brand partnerships across leading brands. What You'll Do Pitch celebrities, influencers, and talent for brand endorsements, ambassador roles, and integrated campaigns. Build relationships with brand marketing teams, agencies, and media planners. Own the complete sales cycle—from pitching and negotiation to deal…"
no,,,13,Manager / Senior Manager - Community Manager – Startup Ecosystem & Partnerships,Cashfree,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5847169007?se=ijw0SH-u8RG-FLx_YfIXKQ&utm_medium=api&utm_source=195aa6d0&v=FC5ED88AFF5DE72B49E9CBD3370D1BBA031F3BAA,25,22,1,weak,0.08,0/0,,"[{""need"": ""senior manager"", ""gain"": 2}, {""need"": ""community manager"", ""gain"": 2}, {""need"": ""manager startup"", ""gain"": 2}, {""need"": ""startup ecosystem"", ""gain"": 2}, {""need"": ""ecosystem partnerships"", ""gain"": 2}]",,"{""skill_match"": 0.0417, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-19T01:13:00Z,,,,[],[],[],[],[],[],,,,"initiatives, continuous, engagement, cashfree, brand, positioning, startup, ecosystem, conceptualize, execute, high-impact, micro-events",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","Key Responsibilities Drive continuous engagement initiatives to build Cashfree's brand and positioning within the startup ecosystem. Conceptualize and execute high-impact micro-events such as roundtables, panel discussions, founder meetups, and networking sessions. Develop and manage podcasts, thought leadership initiatives, and content collaborations featuring founders, investors, and industry leaders. Build strong relationships with venture capital firms and actively engage with portfolio com…"
no,,,11,Staff Product Manager,Freshworks,"Bengaluru, KA, in",https://jobs.smartrecruiters.com/freshworks/744000149059419,33,25,4,weak,0.71,4/12,"long-term strategy, vision, leveraging broad, broad customer, deliver features, customers bring, bring value, value addition","[{""need"": ""long-term strategy"", ""gain"": 2}, {""need"": ""vision"", ""gain"": 2}, {""need"": ""leveraging broad"", ""gain"": 2}, {""need"": ""broad customer"", ""gain"": 2}, {""need"": ""deliver features"", ""gain"": 2}]",,"{""skill_match"": 0.2493, ""experience_fit"": 0.552, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,smartrecruiters,aggregator,,,2026-09-11T15:52:30.602Z,,,,[],[],[],[],[],[],,,,"software, freshworks, vision, service, employee, managing, create, fresh, agents, initiatives, features, solutions",over_senior,stated,10+,"asks for 10+ years, above your 8-year ceiling","Organizations everywhere struggle under the crushing costs and complexities of “solutions” that promise to simplify their lives. To create a better experience for their customers and employees. To help them grow. Software is a choice that can make or break a business. Create better or worse experiences. Propel or throttle growth. Business software has become a blocker instead of ways to get work done. There’s another option. Freshworks. With a fresh vision for how the world works. Freshworks Inc. builds uncomplicated service software that delivers exceptional employee and customer experiences. Our people-first approach to AI eliminates friction, helping businesses reduce complexity, lower cost-to-serve, and deliver faster, more human support through enterprise-grade yet easy-to-use CX and IT solutions. Nearly 75,000 companies, including Bridgestone, New Balance, Nucor, S&P Global, and Sony Music, trust Freshworks to power their Employee Experience (EX) and Customer Experience (CX) operations. Fresh vision. Real impact. Come build it with us. Freshworks is looking for a highly motivated and experienced Staff Product Manager for our AI team. This role will be pivotal in driving our AI Agent product line forward focusing on employee experience including IT Service Management, HR Service Management, and IT Operations Management. The role requires a good understanding of AI Agents and IT Service Management & IT Operations Management use cases. This role will closely collaborate with product, engineering and GTM leadership to drive decisions and initiatives to build a compelling value proposition and drive adoption & usage with customers. Responsibilities: Define the long-term strategy and vision for the product, leveraging broad customer research, customer experience and new technologies to deliver features to our customers Bring value addition by thinking big and continuously pitching new product ideas Drive requirement definition, customer experience design, product ro"
no,,,6,Technology Program Manager-wealth Management,Persistent Systems,"Mumbai, Maharashtra",https://www.adzuna.in/land/ad/5879662962?se=ujAmVX-u8RGhe8--YZ_w9w&utm_medium=api&utm_source=195aa6d0&v=7BBED4CE296009C41E3BD87160E5733D72E3695E,38,61,1,weak,0.38,0/0,,"[{""need"": ""technology program"", ""gain"": 3}, {""need"": ""program manager-wealth"", ""gain"": 3}, {""need"": ""manager-wealth management"", ""gain"": 3}, {""need"": ""technology program manager"", ""gain"": 3}, {""need"": ""govern large-scale"", ""gain"": 3}]",,"{""skill_match"": 0.0745, ""experience_fit"": 0.552, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T17:12:54Z,,,,[],[],[],[],[],[],,,,"program, position, experienced, govern, large-scale, transformation, initiatives, units, ideal, responsible, programs, managing",over_senior,stated,10-15,"asks for 10-15 years, above your 8-year ceiling","About Position: We are looking for an experienced Technology Program Manager to lead and govern large-scale technology transformation initiatives across multiple business units. The ideal candidate will be responsible for driving strategic programs, managing stakeholders, ensuring delivery excellence, and leading cross-functional teams in a dynamic financial services environment. Role: Technology Program Manager Location: Mumbai Experience: 10 to 15 Years Job Type: Full Time Employment What You…"
