applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,24,City Growth Manager,SWIGGY,"Chennai, Tamil Nadu",https://www.adzuna.in/details/5898718265?utm_medium=api&utm_source=195aa6d0,33,37,2,weak,0.14,0/0,,"[{""need"": ""city growth manager"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}, {""need"": ""visionary city"", ""gain"": 2}, {""need"": ""city growth"", ""gain"": 2}, {""need"": ""lead expansion initiatives"", ""gain"": 2}]",,"{""skill_match"": 0.2062, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-26T02:36:33Z,,,,[],[],[],[],[],[],,,,"expansion, description, seeking, visionary, city, initiatives, sustainable, development, chennai, pivotal, responsible, opportunities",unknown,unknown,,no experience requirement found in the available text,"Job Description We are seeking a strategic and visionary City Growth Manager to lead expansion initiatives and drive sustainable development in Chennai, India. In this pivotal role, you will be responsible for identifying growth opportunities, developing comprehensive expansion strategies, and overseeing the execution of city-level programs that enhance our organizational presence and impact. You will work collaboratively with government agencies, community stakeholders, and internal teams to s…"
no,,,22,Technical Product Manager - Healthcare Experience,UnitedHealth Group,"Noida, Ghaziabad",https://www.adzuna.in/details/5853380463?utm_medium=api&utm_source=195aa6d0,34,36,1,weak,0.08,0/0,,"[{""need"": ""healthcare"", ""gain"": 2}, {""need"": ""requisition number"", ""gain"": 2}, {""need"": ""category"", ""gain"": 2}, {""need"": ""technology optum"", ""gain"": 2}, {""need"": ""global organization"", ""gain"": 2}]",,"{""skill_match"": 0.1625, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T11:21:59Z,,,,[],[],[],[],[],[],,,,"care, people, benefits, requisition, category, optum, global, organization, delivers, aided, millions, healthier",unknown,unknown,,no experience requirement found in the available text,"Requisition number: 2359893 Job category: Technology Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the…"
no,,,22,Technical Program Manager – (Turkish/Turkic language proficiency),Infinite Computer Solutions,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5898127957?se=3uSoQ4W58RGsbtS2Z7WdCQ&utm_medium=api&utm_source=195aa6d0&v=B443CA742CC4C107FC3254BF18B40210B1659754,32,34,6,weak,0.45,2/12,"technical program manager, turkish/turkic language, technical program, program manager, manager middle, middle eastern, eastern markets, markets turkish/turkic, mandatory, bangalore","[{""need"": ""technical program manager"", ""gain"": 3}, {""need"": ""turkish/turkic language"", ""gain"": 3}, {""need"": ""technical program"", ""gain"": 3}, {""need"": ""program manager"", ""gain"": 3}, {""need"": ""manager middle"", ""gain"": 3}]",,"{""skill_match"": 0.1712, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T15:22:50Z,,,,[],[],[],[],[],[],,,,"program, technical, middle, eastern, markets, turkish/turkic, language, proficiency, mandatory, location, bangalore, seeking",unknown,unknown,,no experience requirement found in the available text,"Technical Program Manager – Middle Eastern Markets Turkish/Turkic language proficiency (Mandatory) Location: Bangalore, India Job Summary We are seeking an experienced Technical Program Manager with a strong background in delivering large-scale technology programs across Middle Eastern markets. The ideal candidate will have extensive experience managing enterprise transformation initiatives, leading cross-functional technology teams, and driving program execution from planning to delivery. Key …"
no,,,21,Partnerships Manager,CoinSwitch,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5898128147?se=gJwcNYW58RGsbtS2Z7WdCQ&utm_medium=api&utm_source=195aa6d0&v=AA741FF3C557830C03EABCD570D40D8B7359936C,26,21,1,weak,0.08,0/0,,"[{""need"": ""partnerships manager know"", ""gain"": 2}, {""need"": ""peepalco"", ""gain"": 2}, {""need"": ""canopy"", ""gain"": 2}, {""need"": ""brands serving india"", ""gain"": 2}, {""need"": ""tailored wealth-tech products"", ""gain"": 2}]",,"{""skill_match"": 0.1571, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T15:23:01Z,,,,[],[],[],[],[],[],,,,"peepalco, capital, know, canopy, brands, serving, tailored, wealth-tech, making, money, equal, founded",unknown,unknown,,no experience requirement found in the available text,"Know the Company : PeepalCo is a canopy for brands serving India with tailored wealth-tech products, Making Money Equal for All. Founded by Ashish Singhal, Govind Soni, and Vimal Sagar Tiwari, PeepalCo's products include CoinSwitch and Lemonn. The Group is backed by blue-chip investors including Andreessen Horowitz (a16z), Tiger Global, Peak XV Partners (formerly Sequoia Capital India), Ribbit Capital, Paradigm, and Coinbase Ventures. PeepalCo is the brand name for our Group entity and will hou…"
no,,,20,Product Manager,JPMorganChase,"Hyderabad, Telangana",https://www.adzuna.in/details/5898501451?utm_medium=api&utm_source=195aa6d0,47,48,1,weak,0.08,0/0,,"[{""need"": ""Product innovation"", ""gain"": 17}, {""need"": ""End-to-end product life cycle"", ""gain"": 17}, {""need"": ""Business Banking Lending"", ""gain"": 17}]",,"{""skill_match"": 0, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T21:28:16Z,data/resumes/2026-09-26/JPMorganChase_Product_Manager/Mehul_Agarwal.docx,data/resumes/2026-09-26/JPMorganChase_Product_Manager/Mehul_Agarwal.pdf,"Product manager with 4+ years of experience across digital product, growth, and partnerships, including 3+ years in consumer lending at Bajaj Finance. Owns the business outcome of digital acquisition for the mortgage portfolio, carrying ~₹100 Cr/month in disbursals against a ~₹1,500 Cr annual mandate. Experienced in managing end-to-end product lifecycles, leading cross-functional pods, and driving lending product innovation from requirements to successful launches.","[""Own the business side of digital acquisition for the mortgage portfolio (Home Loans, LAP, Balance Transfer, Top-up), carrying the disbursal number for an online channel at ~₹100 Cr/month (~₹1,200 Cr annualised), up from ~₹80 Cr, against a full-year mandate of ~₹1,500 Cr."", ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status.""]","[{""original"": ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status."", ""rewritten"": ""Guiding successful launches by managing the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status.""}, {""original"": ""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit."", ""rewritten"": ""Driving value for customers and shaping product innovation by owning the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals.""}]","[""product innovation"", ""product life cycle"", ""value for customers"", ""launches"", ""leader""]","[""End-to-end product lifecycle management"", ""Delivering high-quality products and shaping product innovation"", ""Cross-functional team leadership""]","[""Lending product experience: The CV demonstrates digital lending and mortgage/personal loan experience at an NBFC, but does not explicitly mention Business Banking Lending as stated in the posting.""]","[""Specific mention of Business Banking Lending domain experience.""]","Hi, I lead digital lending and mortgage acquisition products at Bajaj Finance, managing end-to-end lifecycles and scaling disbursals to ~₹100 Cr/month. I'd love to bring my product expertise to the Business Banking Lending team at JPMorganChase.","Summary rewritten for this JD; 2 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Skill groups reordered (Business, Growth & Partnerships first)","The job posting asks for Business Banking Lending experience specifically, whereas the CV's lending experience is in retail consumer lending (personal loans and mortgages at an NBFC).","leader, description, enjoy, shaping, future, innovation, value, guiding, successful, launches, exceeding, expectations",unknown,unknown,,no experience requirement found in the available text,"Description You enjoy shaping the future of product innovation as a core leader, driving value for customers, guiding successful launches, and exceeding expectations. Join our dynamic team and make a meaningful impact by delivering high-quality products that resonate with clients. As a Product Manager in Business Banking Lending , you are an integral part of the team that innovates new product offerings and leads the end-to-end product life cycle. As a core leader, you are responsible for actin…"
no,,,20,Lead Product Manager – Technical - Vadodara,Capco,"Pune, Maharashtra",https://www.adzuna.in/land/ad/5898263645?se=Rn1tGoW58RGCw6kuTDrJlg&utm_medium=api&utm_source=195aa6d0&v=C5D02B97439DC9CBC16298C5649EA451CD15CFE7,42,57,1,weak,0.08,0/0,,"[{""need"": ""manager technical"", ""gain"": 2}, {""need"": ""vadodara"", ""gain"": 2}, {""need"": ""capco"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}]",,"{""skill_match"": 0.2083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T16:35:07Z,,,,[],[],[],[],[],[],,,,"capco, global, inclusive, employer, mygwork, lgbtq, community, please, contact, recruiter, directly, title",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Lead Product Manager – Technical About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 citie…"
no,,,20,Technical Program Manager,Mastek,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5898129344?se=quZKQoW58RGsbtS2Z7WdCQ&utm_medium=api&utm_source=195aa6d0&v=7EFE0B692EC05C36967E85E64E0AB83A6AA0934B,29,24,1,weak,0.08,0/0,,"[{""need"": ""technical program"", ""gain"": 2}, {""need"": ""program manager"", ""gain"": 2}, {""need"": ""manager tech"", ""gain"": 2}, {""need"": ""tech program"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}]",,"{""skill_match"": 0.125, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T15:23:45Z,,,,[],[],[],[],[],[],,,,"program, projects, tech, description, point, sale, organization, responsible, maintaining, system, integrating, backend",unknown,unknown,,no experience requirement found in the available text,"Tech Program Manager – Retail Technology – Job Description About this team This role is on Point of Sale team in the technology organization. This team is responsible for maintaining POS system and integrating with backend enterprise systems. We are looking for an IT Technical Program Manager to contribute to success by planning, developing, managing, and implementing medium to large cross-divisional, multi-year projects using a structured project management methodology. Projects will have both…"
no,,,20,Director - Product Manager - Digital Banking & Integrations,Valan Global Solutions Private Limited,"Hyderabad, Telangana",https://www.shine.com/jobs/director-product-manager-digital-banking-integrations/valan-global-solutions-private-limited/19535925?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,42,50,5,weak,0.45,2/11,"digital banking systems, money movement, modern microservices architectures, essential, along, translate market needs, scalable, drive adoption, long-term platform evolution","[{""need"": ""digital banking systems"", ""gain"": 2}, {""need"": ""money movement"", ""gain"": 2}, {""need"": ""modern microservices architectures"", ""gain"": 2}, {""need"": ""essential"", ""gain"": 2}, {""need"": ""along"", ""gain"": 2}]",,"{""skill_match"": 0.1152, ""experience_fit"": 0.85, ""domain"": 0.7, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adjacent,jd_self_description,"JD describes itself: ""We are hiring for a rapidly growing fintech organization that enables banks and financial institutions to modernize their digi""",serpapi,aggregator,,,,,,,[],[],[],[],[],[],,,,"banking, financial, director, fintech, institutions, payment, deliver, secure, services, scalable, leader, solutions",over_senior,stated,10+,"asks for 10+ years, above your 8-year ceiling","Director - Product Management (Digital Banking & Integrations)- We are hiring for a rapidly growing fintech organization that enables banks and financial institutions to modernize their digital banking and payment ecosystems. Their cloud-native platform helps clients deliver seamless, secure, and highly integrated customer experiences by connecting core banking systems, payment networks, and third-party financial services through scalable APIs, automation, and resilient infrastructure. As they expand globally, they are seeking a senior product leader to shape the next generation of their digital banking platform.- The Director of Product Management will own the strategic direction, roadmap, and commercial success of key platform capabilities, with a strong focus on integrations, digital banking workflows, and platform scalability. - This leader will work closely with engineering, architecture, sales, and client stakeholders to define product vision, prioritize investments, and deliver solutions that enable financial institutions to launch new services faster and operate more efficiently. - The role involves guiding and mentoring product managers, aligning product initiatives with business goals, and ensuring delivery of secure, high-performance, cloud-based solutions that support mission-critical banking and payments use cases.- The ideal candidate brings 10 years of experience in fintech, banking, or payments platforms, with a proven track record of building API-driven products, managing complex integrations, and leading cross-functional teams in cloud-first environments. - Strong knowledge of digital banking systems, money movement, and modern microservices architectures is essential, along with the ability to translate market needs into scalable, customer-centric product strategies that drive adoption, revenue growth, and long-term platform evolution. Looking for candidates preferably from Hyderabad ."
no,,,19,Business Analyst Lead - Manager,State Street,"Hyderabad, India",https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Hyderabad-India/Business-Analyst-Lead---Manager_R-798566,31,22,5,weak,0.51,1/12,"document, update, gather detail, verify, completely define, project, business/functional, review, sign-off sessions, communication activities, end-user training","[{""need"": ""document"", ""gain"": 3}, {""need"": ""update"", ""gain"": 3}, {""need"": ""gather detail"", ""gain"": 3}, {""need"": ""verify"", ""gain"": 3}, {""need"": ""completely define"", ""gain"": 3}]",,"{""skill_match"": 0.1763, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,JD mentions 'our client',workday,direct,,,Posted Yesterday,,,,[],[],[],[],[],[],,,,"support, services, clients, technical, problems, communication, system, global, state, street, deliver, transformation",over_senior,inferred,8-14,"title implies roughly 8-14 years (centre ~11y), above your 8-year ceiling — inferred from wording, not stated in the posting","Job Description Who we are looking for We are looking for a strong engineer to join our Fund accounting data services (FADS) team, the role would be business data analysis with strong communication skill and knowledge of finance system. Why this role is important to us Our technology function, Global Technology Services (GTS), is vital to State Street and is the key enabler for our business to deliver data and insights to our clients. We’re driving the company’s digital transformation and expanding business capabilities using industry best practices and advanced technologies such as cloud, artificial intelligence and robotics process automation. We offer a collaborative environment where technology skills and innovation are valued in a global organization. We’re looking for top technical talent to join our team and deliver creative technology solutions that help us become an end-to-end, next-generation financial services company. Join us if you want to grow your technical skills, solve real problems and make your mark on our industry. What you will be responsible for As a IT Business Analysis, Officer, you will: You will actively participate in data modeling and design decision making. You will document and update requirements You will gather detail requirements and verify with team that requirements completely define the project You will support business/functional requirement review, approval, and sign-off sessions You will support communication activities with end-user training for system implementation You will diagnose, debug, and correct problems in live infrastructure, some of which supports our production clients. You will work with other members of your team to investigate feature requests, perform detailed analysis and create specifications (where required), implement, and test new functionality. You will support a follow-the-sun operations approach working with colleagues across three continents. You will work in a truly agile way, all the way down to usi"
no,,,17,Coach Community & Partnerships Manager,Spur.fit,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5898127771?se=gJwcNYW58RGsbtS2Z7WdCQ&utm_medium=api&utm_source=195aa6d0&v=87894E11E8CDF8BC248F714BB06D7CC69CF13F52,36,38,1,weak,0.08,0/0,,"[{""need"": ""coach community"", ""gain"": 2}, {""need"": ""community partnerships"", ""gain"": 2}, {""need"": ""spur.fit location"", ""gain"": 2}, {""need"": ""remote"", ""gain"": 2}, {""need"": ""spur.fit"", ""gain"": 2}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T15:22:37Z,,,,[],[],[],[],[],[],,,,"spur.fit, coaches, location, remote, ai-first, operating, system, fitness, mission, simple, less, admin",unknown,unknown,,no experience requirement found in the available text,"Company: Spur.fit Location: Remote At Spur.fit, we're building the AI-first operating system for fitness coaches. Our mission is simple: help coaches spend less time on admin and more time changing lives. From workout programming and nutrition to AI assistants, habit tracking, client communication, classes, and payments, Spur.fit gives coaches everything they need to run and grow a successful coaching business. We believe the best products are built alongside the people who use them every day. …"
no,,,15,Program Manager,TinkerLabs,"Mumbai, Maharashtra",https://www.adzuna.in/land/ad/5898126169?se=quZKQoW58RGsbtS2Z7WdCQ&utm_medium=api&utm_source=195aa6d0&v=A2CFF0A458C896AD11E7F72C5087802C4AC5C296,29,23,1,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""tinkerlabs"", ""gain"": 2}, {""need"": ""problem-solving"", ""gain"": 2}, {""need"": ""innovation consulancy"", ""gain"": 2}, {""need"": ""applies design thinking"", ""gain"": 2}]",,"{""skill_match"": 0.0342, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-25T15:21:01Z,,,,[],[],[],[],[],[],,,,"mahindra, tinkerlabs, problem-solving, innovation, consulancy, applies, thinking, behavioral, science, address, complex, social",unknown,unknown,,no experience requirement found in the available text,"About the company TinkerLabs is a problem-solving and innovation consulancy that applies Design Thinking and Behavioral Science to address complex business and social impact challenges. Since 2013, the team has partnered with 100 organizations across 15 industries, including Fortune 500 companies, leading Indian enterprises, and global non-profits. Clients range from Microsoft, Unilever, Tata Group, Mahindra & Mahindra, Flipkart, and L&T to the Gates Foundation, UNFPA, and GIZ. Through consulti…"
