applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,22,Program Manager,Bennett Coleman & Co. Ltd.,"Delhi, India",https://www.adzuna.in/land/ad/5876872464?se=JDb1t-6s8RGLWNueJPgGLw&utm_medium=api&utm_source=195aa6d0&v=D77726D78D1671B547E46515F8DDF6154D02E2AF,29,31,1,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""organisation"", ""gain"": 2}, {""need"": ""flagship publication"", ""gain"": 2}, {""need"": ""bennett"", ""gain"": 2}, {""need"": ""coleman"", ""gain"": 2}]",,"{""skill_match"": 0.1592, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-09T14:46:25Z,,,,[],[],[],[],[],[],,,,"news, organisation, times, flagship, publication, bennett, coleman, world, english, broadsheet, daily, newspaper",unknown,unknown,,no experience requirement found in the available text,"About the Organisation The Times of India is the flagship publication of Bennett, Coleman & Co. Ltd. It is the world’s largest English broadsheet daily newspaper and covers a wide range of news interests like political, business, sports, entertainment, lifestyle, etc. TOI is built on the key principle to question conventional wisdom and present a comprehensive perspective to the reader for the news around us. The TOI Editorial function is the driving force behind the generation of content that …"
no,,,20,"Director, FCSO Screening Product Manager - List Management",Standard Chartered Bank,"Chennai, Tamil Nadu",https://www.adzuna.in/land/ad/5877184685?se=fqkCje6s8RGhAaKmpXaIsw&utm_medium=api&utm_source=195aa6d0&v=A17B225FC39D5F135E23E40B7DDA6EE7C82715CC,36,45,1,weak,0.08,0/0,,"[{""need"": ""director"", ""gain"": 2}, {""need"": ""fcso screening"", ""gain"": 2}, {""need"": ""screening product"", ""gain"": 2}, {""need"": ""standard chartered bank"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}]",,"{""skill_match"": 0.1875, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-09T20:24:10Z,,,,[],[],[],[],[],[],,,,"screening, bank, fcso, standard, chartered, inclusive, employer, mygwork, global, lgbtq, community, please",over_senior,inferred,12-99,"title implies roughly 12-99 years (centre ~12y), above your 8-year ceiling — inferred from wording, not stated in the posting","This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The Director, FCSO Screening Product Management supports the ED, Head of FCSO Screening Products in the strategic management, development, implementation, enhancement and ongoing maintenance of the Bank's Screening Products and associated capabilities with a specific focus on List Managem…"
no,,,20,Senior Business Analyst,Weekday,"Bangalore, Karnataka",https://www.adzuna.in/details/5877253999?utm_medium=api&utm_source=195aa6d0,32,32,1,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""clients seniority level"", ""gain"": 2}, {""need"": ""associate level industry"", ""gain"": 2}, {""need"": ""information"", ""gain"": 2}, {""need"": ""internet"", ""gain"": 2}]",,"{""skill_match"": 0.1304, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,JD mentions 'our client',adzuna,aggregator,2800000,2800000,2026-09-09T21:15:05Z,,,,[],[],[],[],[],[],,,,"mynaksh, level, senior, analyst, clients, seniority, industry, information, internet, name, location, bengaluru",good_fit,stated,3+,"asks for 3+ years, you have 4","This role is for one of our clients Seniority level: Associate level Industry: Technology, Information and Internet Company Name: MyNaksh Experience: 3 yrs Location: Bengaluru, Karnataka, India Job Type: Full-time ₹22,00,000 - ₹28,00,000 a year MyNaksh - Senior Business Analyst The Senior Business Analyst role is one of the most crucial roles in any organization, and so it is in MyNaksh. This role offers taking initiative, dealing with challenging problems, building data science models, finding…"
no,,,19,Product Manager-AI Platform,Infosys Limited,"Bangalore, Karnataka",https://www.adzuna.in/details/5877848838?utm_medium=api&utm_source=195aa6d0,35,44,1,weak,0.08,0/0,,"[{""need"": ""product manager-ai platform"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}, {""need"": ""sets vision"", ""gain"": 2}, {""need"": ""products prioritizes"", ""gain"": 2}, {""need"": ""prioritizes ruthlessly"", ""gain"": 2}]",,"{""skill_match"": 0.1175, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,company name matches 'infosys',adzuna,aggregator,,,2026-09-10T07:42:30Z,,,,[],[],[],[],[],[],,,,"description, sets, vision, prioritizes, ruthlessly, amid, technical, uncertainty, translates, ambiguous, capabilities, clear",unknown,unknown,,no experience requirement found in the available text,Job Description: Sets vision and roadmap for AI products prioritizes ruthlessly amid technical uncertainty translates ambiguous AI capabilities into clear requirements and user stories runs rapid experiments MVPs A B tests evals to validate ideas fast owns metrics and outcomes not just outputs manages stakeholders across engineering design sales and leadership makes trade off calls on cost latency and quality drives go to market and adoption strategy and balances speed with responsible AI gover…
no,,,19,Cyber Security Transformation Program Manager,Arise TechGlobal,"Hyderabad, Telangana",https://www.adzuna.in/land/ad/5869420050?se=3JByue6s8RGLWNueJPgGLw&utm_medium=api&utm_source=195aa6d0&v=A61CA8E429FFA29099B0398391F6BA8FBABDE574,28,49,1,weak,0.08,0/0,,"[{""need"": ""cyber security"", ""gain"": 2}, {""need"": ""security transformation"", ""gain"": 2}, {""need"": ""transformation program"", ""gain"": 2}, {""need"": ""program manager"", ""gain"": 2}, {""need"": ""manager project"", ""gain"": 2}]",,"{""skill_match"": 0.1175, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-03T22:24:20Z,,,,[],[],[],[],[],[],,,,"project, projects, planning, ownership, assigned, cybersecurity, initial, rollout, units, translate, program, objectives",unknown,unknown,,no experience requirement found in the available text,"Project Ownership & Delivery Own the end-to-end delivery of assigned cybersecurity projects, from initial design and planning through deployment and rollout across all relevant units. Translate program objectives and strategic priorities into executable project plans. Ensure projects deliver agreed security outcomes while respecting operational and business constraints. Planning & Execution Define detailed project scope, milestones, deliverables, timelines, and resource needs. Develop and maint…"
no,,,18,Senior Product Manager,Oracle,"Chennai, Tamil Nadu",https://www.adzuna.in/details/5877791175?utm_medium=api&utm_source=195aa6d0,26,23,1,weak,0.08,0/0,,"[{""need"": ""description"", ""gain"": 2}, {""need"": ""oracle health"", ""gain"": 2}, {""need"": ""health medication"", ""gain"": 2}, {""need"": ""medication administration"", ""gain"": 2}, {""need"": ""delivering solutions"", ""gain"": 2}]",,"{""skill_match"": 0.0864, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T06:14:58Z,,,,[],[],[],[],[],[],,,,"medication, administration, care, description, oracle, health, responsible, delivering, solutions, clinicians, safely, efficiently",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Job Description The Oracle Health Medication Administration team is responsible for delivering solutions that help clinicians safely and efficiently administer medications across acute, ambulatory, and specialty care settings. Medication administration is one of the most critical moments in the care delivery process, directly impacting patient safety, clinical outcomes, regulatory compliance, operational efficiency, and clinician experience. Our mission is to support and evolve medication admin…"
no,,,18,Regional Business growth Manager- Hospital & Clinics,True Blue HR Consultants,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5876872665?se=SmV5u-6s8RGxxJIBlTg-jQ&utm_medium=api&utm_source=195aa6d0&v=565F18BDECCF123FA71E4276A95A056CF05E65D9,31,32,9,weak,0.67,3/12,"regional business, manager hospital, hospital clinics, clinics designation, delhi mumbai budget, lpa note, handled entire, entire north, north region","[{""need"": ""regional business"", ""gain"": 3}, {""need"": ""manager hospital"", ""gain"": 3}, {""need"": ""hospital clinics"", ""gain"": 3}, {""need"": ""clinics designation"", ""gain"": 3}, {""need"": ""delhi mumbai budget"", ""gain"": 3}]",Unverifiable mandatory gate — confirm manually: location/relocation requirement,"{""skill_match"": 0.1395, ""experience_fit"": 0.72, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-09T14:46:35Z,,,,[],[],[],[],[],[],,,,"therapy, designation, regional, location, note, candidates, handled, entire, north, region, willing, travel",good_fit,stated,6-10,"asks for 6-10 years, you have 4","Designation: Regional Business growth Manager Experience: 6 to 10 Years Location: Delhi & Mumbai Budget: 12 to 15 LPA NOTE: Candidates must have handled entire North region & Willing to travel 15 to 20 days in a month. About the Company: Our focus on complementary and alternative medicine Immuno Therapy, with Cancer Healer Therapy protocol (formulations of combinations of medicinal herbs) as a cornerstone, offers patients a personalized and progressive journey toward healing. The center's dedic…"
no,,,17,People Technology Staff Product Manager,okta,"Bengaluru, India",https://www.okta.com/company/careers/opportunity/8188921?gh_jid=8188921,34,31,1,weak,0.26,0/0,,"[{""need"": ""people technology"", ""gain"": 1}, {""need"": ""technology staff"", ""gain"": 1}, {""need"": ""staff product"", ""gain"": 1}, {""need"": ""manager secure"", ""gain"": 1}, {""need"": ""secure every"", ""gain"": 1}]",,"{""skill_match"": 0.1372, ""experience_fit"": 0.615, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,greenhouse,direct,,,2026-09-09T13:55:17-04:00,,,,[],[],[],[],[],[],,,,"talent, enterprise, functional, technical, okta, clear, complex, people, workday, solutions, employee, global",stretch,stated,8+,asks for 8+ years vs your 4,"Secure Every Identity, from AI to Human Identity is the key to unlocking the potential of AI. Okta secures AI by building the trusted, neutral infrastructure that enables organizations to safely embrace this new era. This work requires a relentless drive to solve complex challenges with real-world stakes. We are looking for builders and owners who operate with speed and urgency and execute with excellence. This is an opportunity to do career-defining work. We're all in on this mission. If you are too, let's talk. The Enterprise Technology Team The Enterprise Technology team builds and delivers the secure, scalable systems that power how our business runs. Our People Technology Team sits at the heart of this work, overseeing the full Hire-to-Retire technical ecosystem—including core applications like Workday, Greenhouse, and Cornerstone—and ensuring these platforms evolve alongside the company's growth. We partner closely with HR, Talent Acquisition, Talent Management, and Business Operations to bring data-driven, compliant, and innovative solutions to life. The Opportunity Reporting to the Director of People Technology, this role will serve as the Product Manager for Okta's People Technology portfolio, focused on Employee Growth &amp; Talent. You will act as the strategic bridge between global People leaders and delivery teams. You will translate strategic product visions into high-velocity execution — shaping the what and why in partnership with Digital Solutions and People leadership, and partnering with the Delivery Lead on the how and when — while navigating complex enterprise workflows across Talent Acquisition (Greenhouse), Learning &amp; Development (Cornerstone), Talent Management (Workday), and AI-driven automation. What You'll Do Product Strategy &amp; Roadmap Leadership: Define the multi-year product vision and strategy for the Growth &amp; Talent domain in close collaboration with functional and technical leadership. Translate that strategy into a priori"
no,,,17,"Events and Partnerships Manager, MENA",Binance,"Mumbai, Maharashtra",https://www.adzuna.in/details/5876944581?utm_medium=api&utm_source=195aa6d0,30,38,1,weak,0.08,0/0,,"[{""need"": ""events"", ""gain"": 2}, {""need"": ""mena"", ""gain"": 2}, {""need"": ""binance"", ""gain"": 2}, {""need"": ""leading global"", ""gain"": 2}, {""need"": ""global blockchain"", ""gain"": 2}]",,"{""skill_match"": 0.0812, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-09T16:12:24Z,,,,[],[],[],[],[],[],,,,"trading, binance, leading, global, blockchain, ecosystem, behind, world, cryptocurrency, exchange, registered, users",unknown,unknown,,no experience requirement found in the available text,"About the job Binance is a leading global blockchain ecosystem behind the world's largest cryptocurrency exchange by trading volume and registered users. We are trusted by 300 million people in 100 countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We lever…"
no,,,16,Business Analyst - Assistant Manager,State Street,"Hyderabad, India",https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Hyderabad-India/Business-Analyst---Assistant-Manager_R-790611,30,22,3,weak,0.44,1/12,"keep, heart, everything, smart, engaged employees, essential, continued success, essential partner, shared success, benefit, inclusive development","[{""need"": ""keep"", ""gain"": 1}, {""need"": ""heart"", ""gain"": 1}, {""need"": ""everything"", ""gain"": 1}, {""need"": ""smart"", ""gain"": 1}, {""need"": ""engaged employees"", ""gain"": 1}]",,"{""skill_match"": 0.0524, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",services,negative_list,JD mentions 'our client',workday,direct,,,Posted Today,,,,[],[],[],[],[],[],,,,"software, projects, support, understanding, financial, services, manage, technical, environment, deliver, solutions, plus",unknown,unknown,,no experience requirement found in the available text,"Who we are looking for The Collateral team is seeking an experienced Business Systems Analyst with financial services background to architect, design, and manage software projects critical to our client’s real-time transaction processing needs. The right individual will leverage their analytical and technical skills to quickly familiarize themselves with our environment and deliver on-time sensitive projects for a leading investment manager. This role can be performed in a hybrid model, where you can balance work from home and office to match your needs and role requirements. What you will be responsible for As a Business Systems Analyst you will Manage projects on a monthly software release cycle with minimal supervision. Gather business requirements by effectively coordinating activities between business users, developers and managers. Develop use cases, functional specifications, and test cases. Ensure test coverage and complete documentation for each software release. Meet with client senior managers, present business solutions, set up/optimize business processes. Handle release weekend support and production support. What we value These skills will help you succeed in this role Strong understanding of SDLC process and project methodologies (Waterfall/Agile). Strong critical thinking and problem solving skills. Ability to independently perform data analysis, derive field mappings and transformations, and design business solutions in software. Ability to work on multiple projects simultaneously across different teams. Strong verbal and written communication skills, and the ability to coordinate with team members and stakeholders in multiple locations. Aptitude for learning new things and flexibility to adapt and follow guidelines. Education &amp; Preferred Qualifications 7&#43; years of experience in the Capital Markets domain, with an Asset Management or Investment Banking organization, is strongly preferred. Hands-on knowledge of relational databases/SQL (Sybas"
no,,,14,Senior Product Analyst/Senior Analyst,Prescience Decision Solutions,"Bannerghatta Road, Bangalore",https://www.adzuna.in/details/5877486811?utm_medium=api&utm_source=195aa6d0,25,19,1,weak,0.16,0/0,,"[{""need"": ""senior product"", ""gain"": 2}, {""need"": ""product analyst/senior"", ""gain"": 2}, {""need"": ""analyst/senior analyst"", ""gain"": 2}, {""need"": ""advanced"", ""gain"": 2}, {""need"": ""python"", ""gain"": 2}]",,"{""skill_match"": 0.0208, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T01:38:32Z,,,,[],[],[],[],[],[],,,,"good, advanced, understanding, masters, python, plus, experimentation, setting, concepts, hands, interpret, test",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Masters SQL (advanced). Python is a strong plus. Advanced understanding of experimentation (in product setting) concepts  hands on experience. Ability to interpret AB test results, make reasonable hypothesis, deep dive as needed. Good understanding of experiment setup (power analysis, primary/secondary metrics, statistical significance etc.). Good command of Tableau. Experience building complex, self-service dashboards as well as data pipelines. Good critical thinking/problem solving. ability t…"
